building_key,tier,band,n,max_floor,age_band,year,ok,low,mid,high,top
23a6ce4cc79ffb787e86dc512a8703064975cbb83458e93c030ad4250c0bc5c8,nonurban,le15,63,15.0,a21_30,2001.0,True,116.39514872489862,116.86761132711739,114.45750266538126,
23aa9b1b54033c873755e5bdf076c0357c69983e2f47a8ac41e1eb45ca2c29e7,metro,le15,80,5.0,ge31,1986.0,True,,103.49796029678741,100.23449472735115,96.70321380401725
23b959f80d9fb1e8ce66feba04a26695325f2b571729a90924e8767a3550a433,other_urban,m16_25,141,20.0,a21_30,1996.0,True,114.86578586450946,119.83669426744143,118.85481413285129,109.61008000590256
23c2680c72896c875552851e2035fe577b36c243dcb4ab032c0d5cfc1a48118b,metro,le15,225,15.0,a21_30,1997.0,True,109.25676480144301,111.39790295043674,112.36156822420935,109.53299977065458
23c6999d92a3806c27b99236b72cad48bcd0599484467b00b558008e7503958c,metro,m16_25,208,18.0,a11_20,2006.0,True,105.11685957116626,108.87285836483007,111.76355344064739,113.96560975967735
23d379a7afb1ed0247a7436ce55b8d29e6b1152bc822553f0b0944e87b000917,nonurban,m16_25,438,20.0,a11_20,2006.0,True,100.18820433829363,104.25194700418712,106.13355959983932,
23de0ed26b04752f39f57b0dc0a69ff758201a4f5085ac0a02d46f9936ce4029,metro,le15,110,5.0,ge31,1989.0,True,,100.97084086070542,99.31919766025584,88.98786532013754
24336ae4873cd1abb30bbbbb4f49546f121adccb14cf1a0279670dbaa6222104,metro,le15,124,15.0,ge31,1988.0,True,109.56515744708723,116.73806857929412,113.13178395432398,112.86668900135821
244f4e3f5584f0d25876864b054651a788120888ffbed5def2c66c2b17af9df2,nonurban,le15,128,15.0,a11_20,2010.0,True,102.49588889133602,113.072299830782,118.73538565717507,108.56561604173925
245455d647c81c4dbc2183e4e60b1be606381a5347c52a6be3d9732a45755fc4,nonurban,m16_25,267,24.0,a21_30,1996.0,True,102.84167754755083,105.33104282950553,107.56005784231048,100.54841996086222
2458cb69a0ed03ace578aae0bfc770d76867ee9363853d6094626a3ae7f469f3,metro,le15,54,10.0,a21_30,2002.0,True,113.3599002362734,105.91358892995318,109.42877291038427,
2460e5911d933d9b969d9efab37b321a1088b476d8ce1a366672c9f42f4c695c,metro_city,ge26,916,35.0,le10,2018.0,True,104.43446775829773,109.3307085523618,111.94497455829145,
246523dc76026b10f0bc516a2b7be039d8805bfdbe1b7215d3b79c9d3dc7c5c0,metro,m16_25,78,21.0,a21_30,2002.0,True,101.08469688519885,104.05778432146928,106.07003788594002,
247bd43d9a69fead11bf203ef19d2aeef4d939eec0b621aba3e7401c8cb92db5,nonurban,le15,75,15.0,a21_30,2005.0,True,99.3346140539405,105.77559855676375,104.09119481529908,
24911dba1b9909e5b8ab8a0cf35979d10ba3b5e444d6696611b638ffdfccc5bd,other_urban,m16_25,206,25.0,ge31,1992.0,True,103.40295180203974,105.98540293544183,109.04250461527265,104.15942140219443
249ca2ce0ba1306f4652f75f6235f4db74c52dfd8d02edd8516a379f35a73b22,other_urban,m16_25,322,16.0,ge31,1991.0,True,102.39971350298052,102.27466620942872,102.95650133842236,100.0265640678581
24a0e0f0f24fe797ff5a05957dcd342e50997b3fe8f0d7b7e100544d9c0cc5c7,other_urban,le15,126,15.0,ge31,1995.0,True,109.94414451277075,111.06465683018835,110.63448424035371,110.71779465451273
24a1a6a7d46f8e10a6dcef7522686934a8dd1a99b00e624ef900fa522486ffaa,metro,le15,126,12.0,a21_30,1997.0,True,98.89829133594789,102.6664127587545,104.61024608983762,105.44378295434957
24aa5f8b727ffebc7295e771dff0d827140a81572c769ce675eea268d67e0944,other_urban,m16_25,238,20.0,ge31,1993.0,True,105.59223895643723,106.85634283105317,106.44586750082713,106.0179855562039
24aac0af17b8382c0fff46d58c79f54994838ec69aa38f76a6ea2ad6dbf3a4ef,metro_city,m16_25,443,25.0,a21_30,2005.0,True,108.05591232693708,111.66081749747718,113.00910877110164,116.28551065636678
24be648d1bf0bf0ead59dfea7ac5b4022dd6df72d4e6fc8fe503c43e2075d66c,metro,ge26,302,32.0,le10,2021.0,True,104.43270174239474,105.40406829761689,106.57273425527265,
24ccfbdaf8a4acec7306259b5168e93a09d08811bab0938e6dee27a43c5785ba,metro,ge26,125,29.0,ge31,1993.0,True,110.35430159290864,105.05410460207759,98.37382586054468,
24dc6e58cee958a391f52ab329901c9e255460222720487899820b55cae4c336,nonurban,le15,89,15.0,ge31,1994.5,True,99.80539294508974,99.34523692730896,99.9527345282238,
24e991a3985b2cc64c8c5f10645af9f644e085076319f4d73fdf209e4f067656,metro,le15,62,15.0,a11_20,2012.0,True,103.28940761380852,105.50381907075572,109.66641892271201,
24f18298640302a74460c77aa01196f15892aa1309021e9a9b6041c93426b71f,metro,le15,221,15.0,ge31,1992.0,True,107.54360197811752,110.23696519325017,108.98773813291452,107.9876177037375
24f5840bfda9e41f474cd0452912eb4ce68d3a94dad741f7564e5bb563812495,metro,m16_25,104,18.0,a21_30,1999.0,True,106.44327387354198,110.37268030275207,107.64549575720012,
24f927972f5a17df544605402dc6a5e9f9a9de96d52dd2e765e43a05c5b4bb9c,metro,m16_25,217,25.0,le10,2017.0,True,106.70066799322271,109.15002892402259,108.59348099650272,
2500b7a286cdd9bb8c87cb023acc61b64bf23e6c0e5a0d5bc7f2ac0c225bef44,metro,m16_25,216,23.0,le10,2020.0,True,109.70489673509383,113.67268592579931,113.39791578347018,
25099272478c63059fd49167195638d320d0585ecf8763a53eb9b4c965028330,other_urban,le15,80,15.0,ge31,1995.0,True,96.88490068006756,103.51240247174684,102.88312629913632,108.48135684497247
25174ac8b8a39769cd56272c1c13afba62ee93b50da6192f11b850f4f729513f,metro,m16_25,108,25.0,ge31,1995.0,True,108.225482425632,108.72931197241982,106.27994856931716,
251bf70da12cc831b59b2c8fb11d9862f76a73e107e233bcd22fb479a149962c,other_urban,m16_25,154,25.0,le10,2023.0,True,107.13695197562004,112.93383441191831,114.17229223058996,
251cf9d987997a84d008f6260b1d4226a191668acefd074d076874707543b251,metro,le15,164,15.0,a11_20,2010.0,True,102.67542547025661,106.85628105317042,110.4436955330633,129.45434903495726
252af741cedc7ff038f18d8f7c502b3c879fb6e235f24112796b78ba0c049d5b,other_urban,le15,50,5.0,ge31,1986.0,True,,105.64830932986658,95.4582243229361,88.9940327270022
25319cca876816dd11cb7a6736ffb1e93b8a4ebdbd77a1a2a63f4057acb1bb23,other_urban,m16_25,169,20.0,a21_30,2004.0,True,101.04296515180098,103.79830115330702,108.22013565007988,
253c6ff30d798a319bf8fda525dce98b1a1407f4d926f308f453db741a2b9ade,metro,m16_25,93,18.0,a21_30,2001.0,True,103.9089906183715,108.02804839404463,111.27425939085107,109.49002067968688
253cf0086553e49e3e68baeb84ae38080eb2c26583bf8a843cb46ad1c5698a84,other_urban,m16_25,143,22.0,le10,2019.0,True,104.8544470240389,107.70169829190665,107.47934803838137,
254de953564ba3cc5b12d57cf1f41c29eca8f5ed58be3a1483aa5260657537ce,metro,le15,86,15.0,ge31,1990.0,True,106.07129190277493,110.58648241549183,111.77682923303587,
255039456271c64362d703fba5f112b80073888ca3f5c9ad6a3798a9e9fb9374,metro,m16_25,63,19.0,a21_30,1998.0,True,110.78913729870483,114.40593430916735,118.38678362840444,
256975599d8c43040b88faefd81fd54b8af10b1ac93e49ef1719f7a763ad7622,other_urban,le15,79,15.0,ge31,1991.0,True,111.6161790965801,112.85703585073952,106.86958684803388,109.8525454858704
25700b9c9f13fbc398454cfdeb57158e2123f4b6b227cff6042dc40f72350cc2,metro,ge26,265,32.0,le10,2016.0,True,105.24318147281109,108.61013044498067,107.02790718502754,
2580a4af62e1b444b9c2168f9385c35d855d93d5f3da8d73eecf1308f7dffc3a,nonurban,m16_25,221,22.0,a11_20,2014.0,True,107.14571501331542,111.21054628477563,112.1421123820119,110.33590059656508
258258170c2b71d0bd843289fd55555192cb00b586a2bf01612b8911e524646f,other_urban,le15,127,5.0,ge31,1986.0,True,,112.546392033391,90.18339787507914,63.451480603552056
25825b3cfb59d27e628809746fc0ffd339a2bf294eb9c66fbcec5c1570db8d19,metro_city,le15,81,15.0,a11_20,2007.0,True,101.90703970191504,109.28177010695804,113.91440498745109,
25835bea9b72fd134f896e611e6de029615ecf03550b68f5b4bc565b7e657d67,nonurban,m16_25,269,18.0,le10,2016.0,True,105.82162761050753,108.9453101286482,109.86375610679899,111.85041895101403
2590d8aaecf86a9ecc833f611775a147e8b3878b5e8653660d8ed411e23582ac,metro_city,le15,86,15.0,a21_30,1997.0,True,105.99671586698743,109.63303686503589,109.95810026084123,108.44390190944995
25995ebe7ba73bc6f4aabd06368ff1e487b12e97d340959f8a344b86c0c3e878,other_urban,ge26,190,26.0,a11_20,2010.0,True,106.33010740310509,109.58918088138535,111.49098810841313,
259979708d4cba322ce436d83af8d9903f5c280eb0b0eed58d2dadbc4f981bbe,metro_city,m16_25,132,20.0,a11_20,2013.0,True,106.09441943033049,109.98892461621921,109.08766900769204,
25a4c47ff74021cc7549a86dd54f9187f4d43ea77554f0d03926c3565f502213,metro,m16_25,220,18.0,a21_30,1999.0,True,104.90278176255848,109.02746687862295,109.27174691402833,108.22639853090423
25a71b91e201ba41b82c3c01907d788e65b2785b429b0e2d3778d4895e662a17,other_urban,le15,106,5.0,ge31,1992.0,True,,103.15629582767765,92.71864983460182,89.96519705965561
25a834653dd4733f7c4316160d0f2dfa5067ce02023559239209abbda00411d4,other_urban,le15,141,15.0,a21_30,2004.0,True,100.79516823024015,106.93926949902215,108.44752189477211,104.390486923763
25b26da8a198525cc7b4eecf9d7ab485b7fbc2bf7f82d1356d9dbe30cbd47960,metro,le15,227,15.0,ge31,1992.0,True,101.38822142921855,102.9221542947862,104.25664843425612,104.99352258484527
25b65700694e55bd193b7d74e028765d1cea22c6e3286b724360dbbc764d65da,nonurban,le15,147,15.0,le10,2020.0,True,100.95281507929666,105.93413367818796,106.87457494498622,
25b65e2d2a1fcf23b444462a9ff959f9a6338fd55a122b1752bbdd991303202b,other_urban,le15,295,15.0,a21_30,2005.0,True,107.66309086060846,109.81204100816397,113.37375052308694,113.48735512967112
25b6fa8710b1da4935feb43c1cc099be5bf482350ce1f9dde769807e5eae2d61,metro,le15,147,15.0,ge31,1986.0,True,105.05855043524117,107.9567990425151,107.8076747454012,108.37479789956643
25c9ff306ca1fadcc1cdbc6b77289aefcaec8bc532f13a7ed6a3d5d09ab1d097,metro,m16_25,81,22.0,a21_30,1999.0,True,108.0477621019364,113.5703058543586,110.24202039291097,
25ce976dd798e9eddf4776fee114342bcda85dfcfc822b1c7d548de79e4c2a7f,other_urban,le15,66,15.0,a11_20,2012.0,True,109.29364317119341,113.75361821429193,111.77942821385687,
25d4eb84e0fad846b2d0b447c7c169523860fb96ad21ec0f7248562fe024b124,other_urban,m16_25,72,18.0,ge31,1993.0,True,125.87760317437993,120.41494632863473,115.17800664684292,
25d89644e67b9330241a6c014305717e796eca366c098563499cc1c64675f1e9,nonurban,le15,54,6.0,ge31,1992.0,True,,103.0506210142241,89.23760560190514,73.47074638632672
25df9d6abe69fce028b1f3490ed3f17da5c2ae07a8d74677ab134530da58a489,other_urban,m16_25,108,19.0,a11_20,2009.0,True,98.37129538217616,101.61865480154253,107.53319901037794,
25e9de1eb6484ccd4fa4b65bf5065c1780f8173fe1fc5d59098578285577e299,metro,m16_25,134,17.0,a21_30,1996.0,True,105.92419936219382,109.06321035623864,111.71234461700578,
260a4bb968626d07baaa19e6f8b79088d8a561ed3df78fa7ab5ca7a7333018a0,metro,le15,370,14.0,ge31,1989.0,True,102.24013296170486,104.57885544612068,106.14336127235184,103.95445242140234
26119d68efde1e2275ef2f372a4360de25dc424fc17f728bcb3c89dec48a02cb,metro,m16_25,62,20.0,a21_30,1997.0,True,93.12253096254013,97.25018653221463,92.8974800459957,
26215e8d20012b19580a739a0c603d193cd376c6017116e4970cad55f7c38b1f,metro,le15,75,12.0,ge31,1984.0,True,103.86162220695408,104.84704061472733,106.45033389511175,103.21284639289352
2625291b877ef6f234bb09d7e2c4b36b3c266bd4bbae448077edf2074d7a5e1b,metro,le15,75,15.0,a11_20,2006.0,True,99.38089787251344,105.83016236286281,103.24146693650566,108.7514927923014
263525964b8b0ce6cff2b6885b05a67dbad68de9c04dcc81c480df274f006178,metro,m16_25,256,24.0,a21_30,2000.0,True,109.58689669505893,112.73557615228384,112.91124393260952,112.56824828943877
26383f789dcddf4756731ada92737e2f08887359dafcdc41b4697273772bfac7,metro,m16_25,399,25.0,ge31,1995.0,True,112.58856406500408,116.79745501270386,116.43593512255033,
263b9655de1968792bcfe80efc900e55a1872782d0be710f92cfca23dc509bb2,metro,le15,157,5.0,ge31,1986.0,True,,100.65054705806958,96.8391775437777,92.28815185089819
264dffc8fb7cf7cb329b53d55daa309c8d2315686fbcce2efef15f09060bcdfe,other_urban,le15,63,15.0,a21_30,1996.0,True,113.00660084219571,121.70446536237694,126.1644515861275,122.41736185920631
2657c7ae4b75d8c0f31f715a3414ee6a456f31b182dbe3c36d93f6b05dce309d,other_urban,le15,79,15.0,ge31,1991.0,True,110.12144609957362,105.4239772978673,106.31179339579492,106.47175949249555
265ac6fed776c6e4c385d25ebd9b31b831ab8f4ee94e8b3995c40aac15dda824,metro,m16_25,73,20.0,a21_30,1999.0,True,111.0534924073173,109.166459089901,114.6405512707388,
2663e2f44158732f2e4df1928f6a01a3b268f3abf4c160beb6498f5f18bd9fdc,nonurban,le15,222,15.0,a21_30,2005.0,True,104.1418372914047,107.46403917324339,106.88881305093139,106.35170999988486
266751e79fe96e66eeff4b4b96a06a6565055deffe193f2b05758a00a36be966,metro_city,m16_25,188,18.0,a21_30,1998.0,True,98.39382436485946,103.09535786115052,103.14365074284773,99.60336896818694
266b1f5608dc18cb7bd5a7692b1c017ee8457c76bfb7796551924224838a5e63,other_urban,m16_25,345,25.0,le10,2020.0,True,106.38238479672835,110.48419454625977,112.71142318439576,112.07612040347156
26740330eb8c60ae7c4ca975b3a2a308d4749172406888c757bbba33bbb4da45,nonurban,le15,79,15.0,le10,2019.0,True,100.8386133051498,101.9555576658465,101.82280136862924,
267a135864183196d5d02ce1a61c4c2fcc2fdc20a75dff033140bc47729f16f9,metro_city,le15,127,15.0,a21_30,2005.0,True,107.17897432493177,109.61293445160516,115.89525470547974,
2693d7de2a9a45d45040bf9f5fd2e9735e07c929cd4a59cfe6ba456c719e6509,nonurban,le15,124,15.0,a11_20,2013.0,True,103.99070804951076,106.88380260547707,108.77670013416454,104.86008072199226
269e10bb5d5cacf0282aa2b8dd44e4018549ba00627fd9fc058a3a1d95c18ca0,metro,le15,240,15.0,a21_30,1997.0,True,105.66434032103436,108.85643786900438,106.93708176842269,106.0828858965025
26a5cbfe4f95eb7f3bb67bb993cac7bba531ffb47bba07f15d7b04c6f214b27b,other_urban,m16_25,131,18.0,a21_30,2003.0,True,105.94185724332475,109.33542506831431,108.79992968773904,108.9810000332024
26baa0e9401077671e635cfeaa41c724958e42f729d770ec7229c9c7f7a54662,metro_city,m16_25,98,20.0,a11_20,2006.0,True,86.85852548598287,91.05792152108286,93.05675544599688,107.18406378539804
26c9436c8f70bb3f85f79d463f63d764b9a7fd95e8e10ed67322663d90af9f9a,metro,ge26,736,33.0,a11_20,2008.0,True,111.41302968850965,115.2461057339656,114.02965743912254,108.96209234607308
26d43c654933ef8d09f5d73f31781f908ac10a7f058b678811a50a7844bee383,other_urban,le15,89,15.0,a11_20,2014.0,True,104.0224458017319,105.73708165340041,110.47964019441714,
26dc295daea510bd0013db7df2a9e117db2188d2d94fca5b86448b6843bb2da4,metro,le15,132,15.0,ge31,1986.0,True,100.98173866122487,101.51969819808633,100.73736342102373,
26dfd4b1918404f757d30a59de121b5f1a2c81f4f83bced19c3e0c64c25259b5,metro,m16_25,100,21.0,ge31,1995.0,True,98.73091139035488,101.96979272473841,103.51681026619856,
26e2000555a889b54570a38df572e6871b418b3cd9612439eaf6754f5b4fe7b2,metro,le15,94,15.0,ge31,1990.0,True,96.05941661065252,105.83175706449515,101.68990525799204,
26e454518902bed419438968c0c2f9b3a4aa1911ffaf5247e6ceab83f9c941e7,metro_city,m16_25,133,22.0,le10,2020.0,True,102.26678232634214,107.39531436706807,110.07340730059003,
26e4bc1e9467131c49171f48e92063c80241fa1923fb2d81427e3dfd8d008488,other_urban,le15,217,15.0,a21_30,1997.0,True,109.09584695965226,114.44266274888524,113.78155551714433,112.77962690880278
27096f3b999b02191512de39b15d9e9a6ea6b395bed79bf057629377e41f8be5,metro,le15,55,5.0,ge31,1987.0,True,,105.92222676776409,110.80157081189704,91.21446986095843
2709efdbcdad44ad515eb9850c8f81231c2a164b9260c78fc39cee5831158d02,nonurban,le15,73,6.0,ge31,1992.0,True,,116.29987784299315,101.25301523833568,90.66638855305091
2718c38f76e5e97651d6daa59909145da8eb5d9252575031c630f7f9b7ea6d87,metro,m16_25,90,20.0,a21_30,2004.0,True,114.54673670443165,121.2946702100911,123.78474417726989,
272344b8bcca71d446ed316a819cbdf7cb1fa2e6df85980467d0fe7f24eeca8e,other_urban,le15,75,5.0,ge31,1980.0,True,,85.4888651459746,83.58379723781728,84.50053397884403
2729bee415b4461484d88c51177c8f938abddd2acb056a738f2c34fd90f008eb,metro,le15,189,12.0,a21_30,1996.0,True,106.36519437649451,110.50430685840844,108.68373529836508,108.16013248854517
272a612e58ae51165ff3af72bd5b0f301abf8a0a210167c7e4805803577f1870,other_urban,m16_25,289,20.0,a21_30,2002.0,True,106.6146256291451,111.38767342466234,109.96982899430326,101.93074303066862
272bed42ef213eb02f31ab89ecf18adc1417473ccf078a513571f5d47034d79d,other_urban,le15,192,15.0,a21_30,2000.0,True,104.74359924502087,107.91142819345067,105.2540919636451,108.98815021565433
273e20a2d2796abecb9483ab7ccd6d0ad18b7e8cd3748d7c082740cf46e1610e,other_urban,m16_25,225,25.0,le10,2020.0,True,100.20248462695132,103.58582769494413,104.26790267915189,102.41201502254384
27523da1170f6e84233a148b63d29969871b3d469aeeb332a3c9a9ccaa940bec,metro,m16_25,147,20.0,ge31,1995.0,True,102.42612117187345,105.59342911606768,103.84514749339442,
2756afde722e3f56c2a35d18b4c730b2a13a1757faa61f959fef2634f6df441c,metro,m16_25,146,20.0,a11_20,2009.0,True,117.76248712691515,121.19120022274083,119.41705251365104,
275d5185e759f497a624f47db940fae8707e491adbb35a1f0b0372bc6856aa54,metro,m16_25,151,25.0,a21_30,1997.0,True,111.14909988870068,115.05939546786188,109.96731748575579,108.1594328549378
27607b97318d8eee2dc76dc274c2d95f2e5f272f6bd0b5ccaf6c840f7cbccd76,metro,ge26,240,29.0,le10,2018.0,True,102.18613496687364,104.06399602137367,105.80879890548253,
27659f76887a6e69939457279836a7ecb8ffe5c346608420593a1183a8ab5295,other_urban,le15,181,14.0,ge31,1992.0,True,108.12927144915685,110.34573570139084,110.77260317101909,106.73165180800794
276a70cdc73e26a35015104befe53872f18471d12c5fa3a3d1d7143745600e74,nonurban,m16_25,212,25.0,le10,2017.0,True,109.45039101456979,112.81308211218241,114.88996736210473,
276d87fc57db469ad12dd80d34f321d3ae0823fa9232cb02e9ae9cca38e9323f,metro_city,ge26,533,29.0,le10,2017.0,True,104.74385528775781,109.23516141224144,110.51949798992551,113.556756245011
277e7587efbebee7eb4ae1e99a5ad58329767be159058951df2ee0acd44dbf81,other_urban,m16_25,158,20.0,a21_30,2003.0,True,107.78883309661418,110.59790275176071,111.93799208128428,109.48337524164096
27804a56674e53f7a2ffab41677d20acfa12f405a16746c4876244160b50bfc3,other_urban,le15,148,15.0,a21_30,2005.0,True,99.58528630364387,108.6282919183775,111.96687513383819,
27805956a801b2a0e2bc8ad8879d1c83dfb1e83ffeb592557b43fd0db956c332,metro,m16_25,188,17.0,ge31,1993.0,True,98.59592927504562,100.74485582280266,101.3282223574082,
278ac51c031fccd41338e604de6e5190886013f486410bf5bc9571c9f9d33adf,metro,m16_25,100,20.0,a21_30,2002.0,True,111.14775301290723,113.75476793070163,113.29576549898988,
278db1d70b3c1ec5d324e927383c077b523f8e9a5a115062d62317c893e6fb72,metro_city,m16_25,321,20.0,a21_30,2001.0,True,110.375542199199,116.29557751161217,116.09943122896618,115.02772931012737
279548d9930d5d311f4e7d2f6a371dc32d9b5de776f7bac50edec49df33b9f44,metro,m16_25,137,23.0,a21_30,2000.0,True,108.04490404143165,110.46628101193934,110.32377739324673,
2798a50393c04767ca4bbcfd7d2c37b1cdb29fe78f58c61950510a8b7cad43cc,other_urban,le15,142,15.0,a21_30,2005.0,True,104.71469434133607,109.94010038206005,110.76981576073575,
27a0c9b3052cbd1270c19584ef3d3993dbf75d6e8590c697a5e3b1bbfe61e565,metro_city,le15,62,15.0,ge31,1993.0,True,103.15180544772666,106.09683606526292,117.92741537410679,
27baee43a53048b945db7ad221de2ac4acaeab3f0ba077b2c69c981fcaac7929,other_urban,le15,80,15.0,ge31,1994.0,True,110.2036699554337,113.53494357762361,113.97611752619025,
27c5e30c5e81ee4ab4ee2fc42cf0b73b0d96005c3edca54de4a8e1f00aefd269,nonurban,le15,51,9.0,a21_30,2000.0,True,97.0359443502306,112.81486239150473,119.80660296882021,
27cd72b85602ac1337a7f043d5656eb7b2c15a94a7db97a772e0fd61f4a1abf2,other_urban,le15,102,15.0,a11_20,2008.0,True,103.43326935265505,105.39283499638097,106.15357914550046,109.30890886531155
27d0d1d460519591b1962f03df4ed321db638e5f52120e5b8c5e848aa40f3a19,metro,le15,179,15.0,a21_30,1996.0,True,108.46812794392049,108.42726933433129,108.4446801559476,108.62045791136303
27d5667f021df0b43fde68884eccd0ccc2a8b340eff8ebbf0c240986503a99ce,metro,m16_25,81,20.0,ge31,1995.0,True,121.93981713417298,121.71768663294054,123.12580588647923,
27dc8e1057ca31cf4a9e389a7c4d13912c37d9fb5ca72f76dbcaf78ab0d63542,metro_city,ge26,260,29.0,le10,2018.0,True,105.43576966275081,110.91859999403273,111.22174129168987,107.1644088583966
27e0c79f36192fb2c1f63fea78201deb06b70fe3242dd75e83881415d12a42f3,nonurban,m16_25,219,23.0,a11_20,2015.0,True,102.58394896492437,107.36440468173183,109.487445011574,
27e6e4c505de05ad0adac8af31211dcec99369f46ea361cebf939f7cde6f583e,metro,m16_25,109,21.0,a11_20,2015.0,True,106.5927556123026,108.88597750602263,109.7094912981076,
27ebbbfcddb978dfc4e05e7d2788d91de43e98e450451fc66fe44e8b32825fdd,metro,le15,55,15.0,a21_30,1999.0,True,101.80730622891312,95.1249377341923,90.76386068734672,
27ed63a8ea009c38b24363bb4d5f3fd1115bfb33b016105aa7bd2d615052d996,other_urban,le15,195,15.0,a21_30,2004.0,True,105.63535051965938,112.52006821414713,112.84605727974963,
27f6060f8e687cd4fbfd84c7e37737acc97673844102ff6ed5f57c3f077b8454,metro,ge26,694,35.0,le10,2016.0,True,108.43857559869146,109.37310248467207,109.85021843103873,
282079554b019498b88a27a350428e535df9b17e903eac8b8660f4f6fff7b3c8,other_urban,le15,63,15.0,le10,2018.0,True,103.26493657918839,108.07632209648747,111.36554439625573,
2820f44c34094ec4b56f75dfb1f7929a5d50eee460b1cc033662a95944408922,nonurban,le15,86,15.0,a21_30,1996.0,True,110.65577681565682,119.22774527817275,110.67218034066582,104.91681097380999
282aaf3747d0cdabcf0359a9a7c9ef108b5e625ab31bad5f2a41ffe9574e5da1,other_urban,le15,59,15.0,a21_30,1999.0,True,105.52432172871633,107.68544099658217,114.09285789718169,
283677e64df75ce3263782c5cc9e6e35c39c44ea95256ca3bd69b41fd46e3745,metro,m16_25,297,20.0,a11_20,2013.0,True,107.56206018342529,113.15757861222902,112.71363662785248,
283a2a9110c337e18f8fda4a6c865046e976b2663d354717aa7b7a17203ce3c6,metro,le15,189,15.0,a21_30,2003.0,True,105.63114796504405,107.54739225960601,110.29296673966067,106.32528149576544
28432f5c0f20790bbd7b185658d9a9b55424ba5ea2fa32d2d37e44252195aaa3,nonurban,m16_25,188,18.0,a11_20,2014.0,True,106.47077907475577,113.85186028430243,114.72894708239147,
286c98645a17e09ba942e94ec59bcd829c5add54f71b5714259fbde12edd699c,other_urban,le15,90,15.0,a21_30,2001.0,True,104.43860092098676,106.64204611057306,105.03814614078702,
28725fc2d1004703ba9861efa30d6f6b46ada856f6b9e3ba2328c1fdf9dab5f1,other_urban,ge26,173,31.0,le10,2017.0,True,103.52934981162012,106.93010341874398,105.74435501833503,
287c5ee5891bb8e9ba41e21578d3d446bf8f971e2c2bbfdfbfe2d605ab75ea2d,metro,m16_25,149,20.0,a21_30,1997.0,True,103.0630574213587,106.31922955009966,105.6066596780274,98.42390189662292
2888f542f79a5045e99609e0c92e5ac6d5d5e84a911fa44af5de97b4cbeead51,metro,m16_25,147,20.0,a21_30,2002.0,True,104.95853896411771,109.3904914856578,108.73040318731266,111.28186207690634
288a6276ea1753fb59a6c27629a5477551d1a314ab84f888ca256fb383762482,metro,ge26,120,28.0,ge31,1991.0,True,102.34353204594906,111.3703840881501,114.92648202994246,
28946cbd544844882b91dc0d9839608c5610e723e86df5cd058519a19ed76c5b,metro,m16_25,185,24.0,ge31,1988.0,True,99.61747570801201,101.63230168041997,101.12895177798968,
289b4721419a2e499d765355292d95021f4969f91d705b967053fa059eecf55d,metro,ge26,291,42.0,le10,2016.0,True,111.29763940068091,115.78913241959414,118.5626034442983,
289e294634414d3c4b420199d3ce54083ffb4b469842756d5333fa7596dca570,other_urban,le15,143,15.0,a21_30,1997.0,True,109.12841874667191,110.95033853075387,112.99249889772092,114.9741877647096
28a0e82593bb74e007e07e4636b26460c4a9c2e4652272b623be1cebe6b96bd1,other_urban,le15,64,13.0,ge31,1991.0,True,125.42605888008427,113.16250695118235,109.08603897135411,
28ac2f2a62049886b07ee9d39bc94b1c39c3e9b94a3a00d4827d90168b2b2ca1,other_urban,le15,95,15.0,a21_30,2004.0,True,103.87444710808663,108.33181366947962,111.59741818348957,
28bcb57fd44450b0030ea6ee23fb74b65dc04fa2e3b1cc2957fbe74a222d6215,other_urban,le15,93,5.0,ge31,1989.0,True,,111.79626559319725,98.53037642905403,99.13908068797798
28cceacffdd8ce8e3638b23ed892a7ccf88d1ec62a2e3e2a1664f07167eaff76,metro,le15,193,15.0,ge31,1988.0,True,99.62070555987123,102.19803759579507,104.17557121330975,101.55458542849102
28cfb53809c8c094414162b94c0afbe56a28cf04c56725c1dbe339a41179cca2,other_urban,m16_25,85,21.0,a21_30,2000.0,True,101.61876341246172,101.84070180786257,104.52654487463693,
28d90702c8499eceb51782353567ca4cd5f73bc82f6dd4beee864e2d3b13c250,metro,le15,216,15.0,a21_30,1999.0,True,114.37399127226884,120.45383386191067,122.74087957212522,115.4537808137643
28db1eccedad625d8129477c17ff6687355ec255dd6fb3348d3e0ce41dda983e,other_urban,le15,150,15.0,a11_20,2013.0,True,101.08952436522254,103.62395954491393,103.01094424785704,106.11788781141564
28dd6087b85909b0d244a11e1a77c5c7401bf00c804a758cbcb02098d73ed947,nonurban,le15,300,6.0,a21_30,1996.0,True,,84.85907842982266,62.31142323539527,53.338363213685135
28fb4a48b5b9c319cea5536165ab4a12a46fc6483b65de572a4787b2fcd28a71,metro,le15,127,15.0,a21_30,2001.0,True,108.97700706421058,109.09903637660796,109.58023165114712,
28ff87b0cbfc57cb46d5ea54800247c279eb7b38586e992e18285a97c7ac6751,metro,le15,68,5.0,ge31,1988.0,True,,94.63740989535006,99.99795181940951,93.36997991406021
2909b1b6b5d15db6381044607f6360b18f47738ac73c98d6de946b2fee4dae47,nonurban,ge26,197,29.0,le10,2022.0,True,106.32948867883907,108.18043829530113,111.12823630236875,
291dcdae35b8d3888a7cff67e9fe1ad75eb2655cd2af610812dec19b5a833c22,metro,m16_25,145,18.0,a11_20,2012.0,True,102.88254728536906,105.64546920402944,110.28197740106911,
