sido_code,sido_name,sigungu_code,sigungu_name,land_category,region_type,n,area_p10,area_p50,area_p75,area_p90,p90_p50,n_ge_300,n_ge_500,n_ge_1000,n_ge_3000,n_ge_5000,n_dongs,dong_n_median,eligible,gate_reasons,n_tier,b_preview
41,경기도,41196,부천시 오정구,전,cap_city,99,38.0,443.0,998.95,1730.2,3.9056,64,41,25,2,0,7,13.0,False,['n<100'],ok,B_ok
41,경기도,41210,광명시,답,cap_city,24,82.5,371.0,1137.75,3113.2,8.3914,14,10,8,3,1,5,1.0,False,"['n<100', 'n_ge_1000<20']",exclude,B_skip
41,경기도,41210,광명시,대,cap_city,390,20.0,146.0,255.8,506.2,3.4671,80,40,13,4,1,7,5.0,True,[],better,B_skip
41,경기도,41210,광명시,전,cap_city,276,148.5,941.5,1488.0,2191.5,2.3277,219,183,131,19,4,7,10.0,False,['p90_p50<3.0'],good,B_ok
41,경기도,41220,평택시,답,cap_city,4600,141.0,1227.0,2427.0,3947.01,3.2168,3805,3394,2569,788,147,36,42.0,True,[],better,B_ok
41,경기도,41220,평택시,대,cap_city,2430,36.0,249.7,369.0,683.5,2.7373,778,397,130,35,18,37,45.0,True,[],better,B_ok
41,경기도,41220,평택시,전,cap_city,3095,35.0,399.0,932.0,1763.0,4.4185,1810,1338,697,98,23,34,31.5,True,[],better,B_ok
41,경기도,41250,동두천시,답,cap_city,200,31.8,452.0,1211.5,2346.0,5.1903,122,94,63,8,0,11,19.0,True,[],good,B_ok
41,경기도,41250,동두천시,대,cap_city,480,10.0,118.5,294.0,595.0,5.0211,117,68,15,0,0,11,23.0,True,[],better,B_ok
41,경기도,41250,동두천시,전,cap_city,549,28.8,452.0,1057.0,2043.6,4.5212,337,257,146,33,10,12,41.0,True,[],better,B_ok
41,경기도,41271,안산시 상록구,답,cap_city,137,257.02,1292.2,2030.0,2750.92,2.1289,122,102,75,10,2,11,8.0,False,['p90_p50<3.0'],ok,B_ok
41,경기도,41271,안산시 상록구,대,cap_city,109,14.4,257.8,310.2,526.92,2.0439,30,14,6,1,0,13,5.0,False,"['p90_p50<2.5', 'n_ge_500<20']",ok,B_skip
41,경기도,41271,안산시 상록구,전,cap_city,258,89.1,656.0,1209.5,1839.8,2.8046,189,157,85,9,2,13,18.0,False,['p90_p50<3.0'],good,B_ok
41,경기도,41273,안산시 단원구,답,cap_city,938,71.0,446.6,959.0,1650.9,3.6966,643,417,223,21,3,9,45.0,True,[],better,B_ok
41,경기도,41273,안산시 단원구,대,cap_city,524,40.0,342.0,451.25,720.2,2.1058,298,107,37,10,8,13,10.0,False,['p90_p50<2.5'],better,B_ok
41,경기도,41273,안산시 단원구,전,cap_city,842,66.0,463.0,875.5,1510.5,3.2624,580,394,176,12,2,12,31.5,True,[],better,B_ok
41,경기도,41281,고양시 덕양구,답,cap_city,648,78.0,682.5,1499.25,2570.0,3.7656,466,376,240,35,6,31,18.0,True,[],better,B_ok
41,경기도,41281,고양시 덕양구,대,cap_city,396,13.5,158.0,301.0,622.0,3.9367,99,59,22,9,5,32,11.0,True,[],better,B_ok
41,경기도,41281,고양시 덕양구,전,cap_city,1094,56.0,482.5,1034.75,1799.4,3.7293,710,537,296,25,5,31,32.0,True,[],better,B_ok
41,경기도,41285,고양시 일산동구,답,cap_city,307,85.8,797.0,1553.5,2702.4,3.3907,216,186,124,21,3,11,29.0,True,[],better,B_ok
41,경기도,41285,고양시 일산동구,대,cap_city,228,36.0,298.75,573.75,1029.7,3.4467,114,63,26,5,3,13,13.0,True,[],good,B_ok
41,경기도,41285,고양시 일산동구,전,cap_city,507,50.0,432.0,999.0,2244.4,5.1954,312,232,126,23,0,11,32.0,True,[],better,B_ok
41,경기도,41287,고양시 일산서구,답,cap_city,254,324.6,2014.0,3004.0,4000.0,1.9861,229,223,198,64,11,6,32.5,False,['p90_p50<3.0'],good,B_ok
41,경기도,41287,고양시 일산서구,대,cap_city,82,15.2,245.0,559.25,999.0,4.0776,37,22,8,2,0,6,12.5,False,['n<100'],ok,B_ok
41,경기도,41287,고양시 일산서구,전,cap_city,219,86.0,688.0,1626.5,2498.2,3.6311,160,131,86,15,2,7,33.0,True,[],good,B_ok
41,경기도,41290,과천시,답,cap_city,47,87.0,553.0,1063.5,1694.6,3.0644,33,27,14,1,0,4,9.0,False,"['n<100', 'n_ge_1000<20']",exclude,B_skip
41,경기도,41290,과천시,대,cap_city,112,23.0,229.85,331.5,1663.7,7.2382,38,23,15,3,1,6,19.0,True,[],ok,B_ok
41,경기도,41290,과천시,전,cap_city,109,36.2,324.0,628.0,1132.6,3.4957,60,33,17,1,1,4,28.5,False,['n_ge_1000<20'],ok,B_skip
41,경기도,41310,구리시,답,cap_city,39,8.8,257.0,705.5,1229.6,4.7844,17,14,7,0,0,5,8.0,False,"['n<100', 'n_ge_1000<20']",exclude,B_ok
41,경기도,41310,구리시,대,cap_city,199,13.08,135.0,251.5,510.8,3.7837,30,20,10,7,5,7,26.0,True,[],good,B_ok
41,경기도,41310,구리시,전,cap_city,150,22.8,322.0,923.75,1325.2,4.1155,77,61,32,1,0,7,13.0,True,[],good,B_ok
41,경기도,41360,남양주시,답,cap_city,1646,33.0,364.5,925.75,1653.5,4.5364,916,679,376,40,7,19,23.0,True,[],better,B_ok
41,경기도,41360,남양주시,대,cap_city,1124,15.0,211.85,418.25,772.5,3.6464,420,201,63,9,4,18,35.0,True,[],better,B_ok
41,경기도,41360,남양주시,전,cap_city,2510,36.0,335.2,796.75,1471.0,4.3884,1370,976,469,57,11,18,80.5,True,[],better,B_ok
41,경기도,41370,오산시,답,cap_city,590,79.9,834.0,1623.5,2797.5,3.3543,423,366,257,46,18,20,16.5,True,[],better,B_ok
41,경기도,41370,오산시,대,cap_city,421,29.0,254.7,536.0,933.4,3.6647,167,113,36,10,8,24,12.0,True,[],better,B_ok
41,경기도,41370,오산시,전,cap_city,505,81.2,598.0,1233.0,2193.2,3.6676,343,270,160,28,6,21,9.0,True,[],better,B_ok
41,경기도,41390,시흥시,답,cap_city,354,101.9,1020.0,2001.0,2859.5,2.8034,277,245,183,33,1,29,12.0,False,['p90_p50<3.0'],better,B_ok
41,경기도,41390,시흥시,대,cap_city,478,19.0,269.55,410.75,954.26,3.5402,191,93,42,17,7,29,13.0,True,[],better,B_ok
41,경기도,41390,시흥시,전,cap_city,1164,66.0,661.0,1199.25,1860.7,2.815,849,667,405,37,5,29,32.0,False,['p90_p50<3.0'],better,B_ok
41,경기도,41410,군포시,답,cap_city,40,96.84,726.5,1069.5,1641.0,2.2588,28,25,15,3,0,7,5.0,False,"['n<100', 'p90_p50<3.0', 'n_ge_1000<20']",exclude,B_skip
41,경기도,41410,군포시,대,cap_city,73,51.2,165.8,296.7,491.0,2.9614,18,7,2,1,1,9,3.0,False,"['n<100', 'n_ge_500<20']",note,B_skip
41,경기도,41410,군포시,전,cap_city,77,25.8,392.0,976.0,1145.2,2.9214,50,35,18,0,0,8,4.5,False,"['n<100', 'p90_p50<3.0', 'n_ge_1000<20']",note,B_skip
41,경기도,41430,의왕시,답,cap_city,74,6.3,242.0,456.75,1191.4,4.9231,30,17,10,3,0,11,6.0,False,"['n<100', 'n_ge_1000<20']",note,B_skip
41,경기도,41430,의왕시,대,cap_city,164,5.3,104.5,282.0,731.24,6.9975,32,19,11,2,2,11,8.0,False,['n_ge_500<20'],good,B_ok
41,경기도,41430,의왕시,전,cap_city,222,10.3,330.0,747.0,1350.4,4.0921,117,85,45,2,1,11,23.0,True,[],good,B_ok
41,경기도,41450,하남시,답,cap_city,254,34.5,384.0,822.75,1622.7,4.2258,142,103,52,5,1,17,13.0,True,[],good,B_ok
41,경기도,41450,하남시,대,cap_city,221,13.0,253.2,620.0,1625.7,6.4206,90,72,27,6,1,17,11.0,True,[],good,B_ok
41,경기도,41450,하남시,전,cap_city,397,33.6,361.0,746.0,1220.8,3.3817,225,154,61,1,0,19,16.0,True,[],better,B_ok
41,경기도,41461,용인시 처인구,답,cap_city,3552,68.0,786.5,1818.5,2868.4,3.647,2583,2139,1561,294,42,17,108.0,True,[],better,B_ok
41,경기도,41461,용인시 처인구,대,cap_city,1472,18.0,260.5,493.5,779.6,2.9927,665,357,83,19,12,17,69.0,True,[],better,B_ok
41,경기도,41461,용인시 처인구,전,cap_city,3325,44.4,474.0,1028.0,1907.0,4.0232,2116,1613,859,128,27,17,74.0,True,[],better,B_ok
41,경기도,41463,용인시 기흥구,답,cap_city,239,27.0,331.0,1032.0,2228.4,6.7323,132,95,62,11,5,16,10.5,True,[],good,B_ok
41,경기도,41463,용인시 기흥구,대,cap_city,406,13.2,198.5,446.0,723.85,3.6466,141,81,30,6,3,18,17.5,True,[],better,B_ok
41,경기도,41463,용인시 기흥구,전,cap_city,242,27.1,328.5,748.0,1792.0,5.4551,129,90,43,8,2,17,11.0,True,[],good,B_ok
41,경기도,41465,용인시 수지구,답,cap_city,111,9.0,194.0,423.5,896.0,4.6186,39,23,11,0,0,6,20.5,False,['n_ge_1000<20'],ok,B_ok
41,경기도,41465,용인시 수지구,대,cap_city,303,29.8,324.0,537.5,831.0,2.5648,156,93,21,7,3,7,40.0,True,[],better,B_ok
41,경기도,41465,용인시 수지구,전,cap_city,137,24.0,380.0,724.0,1180.2,3.1058,74,53,21,2,0,7,15.0,True,[],ok,B_ok
41,경기도,41480,파주시,답,cap_city,5376,80.0,1000.0,2186.25,3306.0,3.306,4112,3644,2697,722,143,33,43.0,True,[],better,B_ok
41,경기도,41480,파주시,대,cap_city,1997,20.72,228.0,423.0,770.0,3.3772,754,410,135,15,2,35,24.0,True,[],better,B_ok
41,경기도,41480,파주시,전,cap_city,4241,58.0,510.0,1230.0,2380.0,4.6667,2753,2154,1288,277,82,33,51.0,True,[],better,B_ok
41,경기도,41500,이천시,답,cap_city,5383,159.2,1422.0,2605.25,3800.92,2.6729,4545,4089,3282,976,147,24,80.0,False,['p90_p50<3.0'],better,B_ok
41,경기도,41500,이천시,대,cap_city,1548,32.79,310.5,509.25,742.4,2.391,797,401,83,12,4,25,19.0,False,['p90_p50<2.5'],better,B_ok
41,경기도,41500,이천시,전,cap_city,4829,68.8,664.0,1421.0,2674.0,4.0271,3534,2853,1761,399,156,24,49.5,True,[],better,B_ok
41,경기도,41550,안성시,답,cap_city,5261,115.0,1091.0,2227.0,3358.0,3.0779,4207,3742,2799,714,101,27,45.0,True,[],better,B_ok
41,경기도,41550,안성시,대,cap_city,1613,33.0,294.0,526.0,808.6,2.7503,794,446,104,5,3,38,8.5,True,[],better,B_ok
41,경기도,41550,안성시,전,cap_city,4016,96.0,654.0,1296.0,2240.0,3.4251,2880,2334,1377,222,71,29,25.0,True,[],better,B_ok
41,경기도,41570,김포시,답,cap_city,2669,66.8,1000.0,2223.5,3584.6,3.5846,2007,1774,1337,408,46,13,56.0,True,[],better,B_ok
41,경기도,41570,김포시,대,cap_city,1377,22.0,246.0,433.0,776.8,3.1577,530,287,83,8,6,15,68.0,True,[],better,B_ok
41,경기도,41570,김포시,전,cap_city,2677,32.0,378.0,856.0,1565.6,4.1418,1524,1124,554,62,8,14,48.0,True,[],better,B_ok
41,경기도,41590,화성시,답,cap_city,361,26.0,652.0,1295.0,2093.0,3.2101,246,205,114,13,2,12,17.5,True,[],better,B_ok
41,경기도,41590,화성시,대,cap_city,550,55.0,261.95,377.875,817.43,3.1206,219,84,37,10,6,23,10.0,True,[],better,B_ok
41,경기도,41590,화성시,전,cap_city,403,23.0,278.0,664.5,1377.6,4.9554,194,141,68,3,0,14,18.0,True,[],better,B_ok
41,경기도,41591,화성시 만세구,답,cap_city,7471,97.0,804.0,1619.5,2863.0,3.5609,5786,4880,3146,670,138,9,775.0,True,[],better,B_ok
41,경기도,41591,화성시 만세구,대,cap_city,1934,36.5,278.0,476.75,780.0,2.8058,877,450,110,9,4,9,212.0,True,[],better,B_ok
41,경기도,41591,화성시 만세구,전,cap_city,6754,59.3,462.0,967.75,1726.7,3.7374,4248,3195,1575,193,55,9,710.0,True,[],better,B_ok
41,경기도,41593,화성시 효행구,답,cap_city,1661,68.0,775.0,1495.0,2455.0,3.1677,1223,1046,651,90,11,4,374.5,True,[],better,B_skip
41,경기도,41593,화성시 효행구,대,cap_city,560,33.0,256.65,440.75,734.25,2.8609,215,113,30,2,1,4,157.0,True,[],better,B_skip
41,경기도,41593,화성시 효행구,전,cap_city,1648,46.7,450.0,925.25,1538.2,3.4182,1025,772,358,29,7,4,421.0,True,[],better,B_skip
41,경기도,41610,광주시,답,cap_city,2157,29.0,410.0,1004.0,1814.0,4.4244,1244,966,551,55,5,26,31.0,True,[],better,B_ok
41,경기도,41610,광주시,대,cap_city,1256,15.0,211.65,407.25,699.0,3.3026,474,229,48,7,4,26,21.5,True,[],better,B_ok
41,경기도,41610,광주시,전,cap_city,2827,28.0,346.0,899.0,1595.4,4.611,1553,1120,610,61,7,26,41.5,True,[],better,B_ok
41,경기도,41630,양주시,답,cap_city,1689,74.0,870.0,1742.0,2623.8,3.0159,1241,1068,774,109,20,22,24.5,True,[],better,B_ok
41,경기도,41630,양주시,대,cap_city,1032,27.1,268.1,444.0,834.7,3.1134,428,226,78,11,7,22,22.0,True,[],better,B_ok
41,경기도,41630,양주시,전,cap_city,2272,50.0,461.0,1191.0,2305.4,5.0009,1408,1095,668,123,22,22,41.5,True,[],better,B_ok
41,경기도,41650,포천시,답,cap_city,3698,94.0,1000.5,2036.75,3259.3,3.2577,2834,2512,1858,477,95,18,206.0,True,[],better,B_ok
41,경기도,41650,포천시,대,cap_city,1455,28.24,261.0,522.0,903.8,3.4628,656,387,115,18,9,18,68.0,True,[],better,B_ok
41,경기도,41650,포천시,전,cap_city,5040,74.0,651.0,1587.25,2974.1,4.5685,3518,2875,1899,495,149,18,269.5,True,[],better,B_ok
41,경기도,41670,여주시,답,cap_city,5416,235.0,1272.05,2353.775,3476.55,2.733,4703,4140,3141,798,149,32,35.5,False,['p90_p50<3.0'],better,B_ok
41,경기도,41670,여주시,대,cap_city,1624,47.0,330.0,493.0,715.0,2.1667,912,384,66,5,3,32,21.5,False,['p90_p50<2.5'],better,B_ok
41,경기도,41670,여주시,전,cap_city,4752,116.1,701.0,1398.25,2379.8,3.3949,3661,2930,1792,298,96,31,40.0,True,[],better,B_ok
41,경기도,41800,연천군,답,gun,2139,195.8,1732.0,2892.0,3932.0,2.2702,1872,1775,1481,453,100,10,209.0,False,['p90_p50<3.0'],better,B_ok
41,경기도,41800,연천군,대,gun,687,23.0,199.0,435.5,736.2,3.6995,248,134,42,4,1,10,50.0,True,[],better,B_ok
41,경기도,41800,연천군,전,gun,2176,95.0,723.0,1883.25,3713.5,5.1362,1617,1318,908,298,108,10,254.0,True,[],better,B_ok
41,경기도,41820,가평군,답,gun,2089,76.8,509.0,1189.0,2065.8,4.0585,1392,1054,621,78,11,6,327.0,True,[],better,B_ok
41,경기도,41820,가평군,대,gun,1266,31.5,281.0,512.0,827.0,2.9431,605,335,72,5,4,6,220.5,True,[],better,B_ok
41,경기도,41820,가평군,전,gun,3195,76.0,489.0,995.5,1968.6,4.0258,2151,1562,795,150,49,6,547.0,True,[],better,B_ok
41,경기도,41830,양평군,답,gun,4836,77.5,612.0,1403.125,2389.3,3.9041,3506,2740,1671,232,36,12,402.5,True,[],better,B_ok
41,경기도,41830,양평군,대,gun,2204,24.0,280.0,456.0,661.0,2.3607,1038,463,64,3,0,12,167.0,True,[],better,B_ok
41,경기도,41830,양평군,전,gun,4930,63.0,463.0,913.0,1564.2,3.3784,3210,2288,1098,117,25,12,393.0,True,[],better,B_ok
43,충청북도,43111,청주시 상당구,답,urban_rural,1791,180.0,1252.0,2071.5,2885.0,2.3043,1537,1426,1075,128,8,17,11.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43111,청주시 상당구,대,urban_rural,992,16.21,248.05,370.25,596.0,2.4027,322,149,33,3,0,27,13.0,False,['p90_p50<2.5'],better,B_ok
43,충청북도,43111,청주시 상당구,전,urban_rural,1726,82.5,765.5,1537.0,2461.5,3.2155,1293,1082,713,102,17,18,15.0,True,[],better,B_ok
43,충청북도,43112,청주시 서원구,답,urban_rural,969,132.6,1098.0,1901.0,2617.2,2.3836,792,718,538,51,7,13,17.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43112,청주시 서원구,대,urban_rural,508,16.0,189.5,364.0,659.3,3.4792,161,81,24,7,1,14,17.0,True,[],better,B_ok
43,충청북도,43112,청주시 서원구,전,urban_rural,935,62.0,670.0,1375.0,2097.0,3.1299,659,550,334,34,4,14,13.5,True,[],better,B_ok
43,충청북도,43113,청주시 흥덕구,답,urban_rural,1357,78.0,1160.0,2132.0,3364.34,2.9003,1073,943,746,183,20,30,18.5,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43113,청주시 흥덕구,대,urban_rural,1095,36.0,267.6,436.1,752.32,2.8114,424,232,76,28,18,32,8.5,True,[],better,B_ok
43,충청북도,43113,청주시 흥덕구,전,urban_rural,1206,73.0,629.0,1309.0,2196.0,3.4913,878,706,421,61,10,32,13.0,True,[],better,B_ok
43,충청북도,43114,청주시 청원구,답,urban_rural,1862,225.0,1563.5,2710.6,3878.0,2.4803,1641,1533,1259,346,65,15,25.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43114,청주시 청원구,대,urban_rural,789,24.8,284.0,491.1,735.1,2.5884,382,189,42,8,0,14,19.0,True,[],better,B_ok
43,충청북도,43114,청주시 청원구,전,urban_rural,2149,59.8,582.0,1293.0,2081.8,3.577,1504,1177,705,98,22,14,18.0,True,[],better,B_ok
43,충청북도,43130,충주시,답,urban_rural,3998,178.4,1174.0,2109.0,3061.0,2.6073,3378,2986,2241,438,80,33,32.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43130,충주시,대,urban_rural,1540,27.9,288.0,470.0,734.2,2.5493,749,337,82,8,6,39,26.0,True,[],better,B_ok
43,충청북도,43130,충주시,전,urban_rural,4256,123.0,813.0,1653.0,2762.0,3.3973,3326,2773,1839,354,84,34,34.5,True,[],better,B_ok
43,충청북도,43150,제천시,답,urban_rural,1956,188.0,1067.5,1853.75,2646.0,2.4787,1637,1455,1026,102,7,31,20.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43150,제천시,대,urban_rural,1085,37.0,281.0,466.0,686.8,2.4441,508,239,38,5,3,36,13.5,False,['p90_p50<2.5'],better,B_ok
43,충청북도,43150,제천시,전,urban_rural,4140,123.45,785.0,1548.25,2813.7,3.5843,3204,2713,1719,360,84,31,32.0,True,[],better,B_ok
43,충청북도,43720,보은군,답,gun,2710,413.6,1561.75,2445.925,3433.4,2.1984,2518,2389,1905,405,69,11,209.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43720,보은군,대,gun,711,48.0,337.0,506.0,744.0,2.2077,396,183,33,2,1,11,59.0,True,[],better,B_ok
43,충청북도,43720,보은군,전,gun,2056,180.0,996.5,1954.0,3098.25,3.1091,1714,1491,1023,219,47,11,164.0,True,[],better,B_ok
43,충청북도,43730,옥천군,답,gun,2674,226.3,1126.2,1863.5,2711.52,2.4077,2323,2092,1498,167,17,9,293.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43730,옥천군,대,gun,809,35.92,291.0,450.0,666.08,2.2889,400,176,28,3,0,9,105.0,True,[],better,B_ok
43,충청북도,43730,옥천군,전,gun,2895,149.0,858.0,1620.0,2689.4,3.1345,2360,1982,1289,209,33,9,355.0,True,[],better,B_ok
43,충청북도,43740,영동군,답,gun,3363,182.0,1082.1,1779.0,2627.72,2.4284,2848,2568,1785,203,20,11,335.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43740,영동군,대,gun,880,58.0,290.0,440.25,655.3,2.2597,418,176,24,0,0,11,83.0,True,[],better,B_ok
43,충청북도,43740,영동군,전,gun,2659,147.8,850.0,1581.5,2475.8,2.9127,2107,1761,1148,157,34,11,218.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43745,증평군,답,gun,689,257.2,1341.0,2149.0,2972.4,2.2166,610,553,439,62,13,2,344.5,False,['p90_p50<3.0'],better,B_skip
43,충청북도,43745,증평군,대,gun,266,22.55,237.55,408.55,659.0,2.7742,99,45,9,0,0,2,133.0,True,[],good,B_skip
43,충청북도,43745,증평군,전,gun,586,91.5,733.4,1607.75,2806.5,3.8267,441,372,241,47,6,2,293.0,True,[],better,B_skip
43,충청북도,43750,진천군,답,gun,2752,185.0,1376.0,2470.0,3659.95,2.6598,2358,2160,1722,433,71,7,345.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43750,진천군,대,gun,896,29.4,295.3,476.0,658.5,2.2299,436,187,27,2,2,7,113.0,True,[],better,B_ok
43,충청북도,43750,진천군,전,gun,2506,76.0,617.5,1239.75,2119.2,3.4319,1762,1414,827,102,26,7,354.0,True,[],better,B_ok
43,충청북도,43760,괴산군,답,gun,2927,235.0,1316.0,2172.0,3084.5,2.3438,2572,2384,1828,325,50,11,261.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43760,괴산군,대,gun,1029,48.0,344.0,549.0,858.2,2.4948,586,297,68,7,1,11,82.0,True,[],better,B_ok
43,충청북도,43760,괴산군,전,gun,4496,160.0,833.0,1660.0,2858.15,3.4312,3666,3069,1958,407,118,11,300.0,True,[],better,B_ok
43,충청북도,43770,음성군,답,gun,4622,181.2,1336.0,2228.5,3073.81,2.3008,3946,3651,2835,519,107,9,511.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43770,음성군,대,gun,1413,37.2,323.0,553.0,803.0,2.4861,761,405,73,4,3,9,145.0,True,[],better,B_ok
43,충청북도,43770,음성군,전,gun,4825,98.4,804.0,1610.0,2703.4,3.3624,3629,3085,2056,397,115,9,522.0,True,[],better,B_ok
43,충청북도,43800,단양군,답,gun,795,120.0,783.0,1393.5,2081.8,2.6587,618,514,312,21,1,8,115.0,False,['p90_p50<3.0'],better,B_ok
43,충청북도,43800,단양군,대,gun,500,40.9,255.0,413.25,624.6,2.4494,210,87,12,0,0,8,67.0,True,[],better,B_ok
43,충청북도,43800,단양군,전,gun,2788,164.7,924.0,1852.0,3441.3,3.7244,2255,1941,1303,353,112,8,388.0,True,[],better,B_ok
44,충청남도,44131,천안시 동남구,답,urban_rural,3904,130.65,1170.5,2232.45,3217.12,2.7485,3160,2836,2168,496,54,20,53.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44131,천안시 동남구,대,urban_rural,1411,13.0,221.2,441.0,694.0,3.1374,593,279,39,6,2,27,45.0,True,[],better,B_ok
44,충청남도,44131,천안시 동남구,전,urban_rural,3307,85.0,684.0,1380.0,2228.0,3.2573,2445,1982,1246,151,29,22,46.0,True,[],better,B_ok
44,충청남도,44133,천안시 서북구,답,urban_rural,2835,64.0,1144.0,2344.5,3417.42,2.9873,2172,1944,1507,435,56,13,75.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44133,천안시 서북구,대,urban_rural,1173,29.0,264.5,483.0,830.8,3.141,518,276,77,19,12,15,30.0,True,[],better,B_ok
44,충청남도,44133,천안시 서북구,전,urban_rural,2003,50.0,570.0,1236.0,2187.8,3.8382,1341,1072,647,77,25,13,60.0,True,[],better,B_ok
44,충청남도,44150,공주시,답,urban_rural,5371,152.0,1154.0,2205.0,3024.0,2.6205,4442,3972,2945,596,64,31,40.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44150,공주시,대,urban_rural,1525,43.0,327.0,542.1,837.4,2.5609,821,440,100,13,8,37,15.0,True,[],better,B_ok
44,충청남도,44150,공주시,전,urban_rural,3788,117.0,631.0,1217.5,2007.0,3.1807,2808,2185,1245,136,29,36,24.5,True,[],better,B_ok
44,충청남도,44180,보령시,답,urban_rural,4621,314.0,1560.0,2574.0,3708.7,2.3774,4174,3885,3154,753,226,21,118.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44180,보령시,대,urban_rural,1283,62.0,294.0,483.0,716.4,2.4367,628,289,58,5,3,21,58.0,False,['p90_p50<2.5'],better,B_ok
44,충청남도,44180,보령시,전,urban_rural,2603,113.0,592.0,1151.0,1818.26,3.0714,1885,1448,790,73,26,21,37.0,True,[],better,B_ok
44,충청남도,44200,아산시,답,urban_rural,5550,128.0,1368.5,2765.4,4000.0,2.9229,4535,4112,3262,1164,235,30,51.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44200,아산시,대,urban_rural,2338,37.0,272.85,486.0,759.1,2.7821,1061,536,128,19,14,30,34.5,True,[],better,B_ok
44,충청남도,44200,아산시,전,urban_rural,4901,71.0,523.0,1107.0,1932.0,3.6941,3270,2527,1391,205,69,30,31.0,True,[],better,B_ok
44,충청남도,44210,서산시,답,urban_rural,6537,198.6,1628.5,2945.0,4896.6,3.0068,5632,5194,4321,1513,614,24,53.0,True,[],better,B_ok
44,충청남도,44210,서산시,대,urban_rural,1339,42.0,286.0,508.5,738.22,2.5812,639,347,42,2,0,24,45.0,True,[],better,B_ok
44,충청남도,44210,서산시,전,urban_rural,4578,96.0,566.0,1157.0,2064.8,3.6481,3144,2445,1378,233,59,24,68.5,True,[],better,B_ok
44,충청남도,44230,논산시,답,urban_rural,6460,279.9,1756.0,2974.25,4095.4,2.3322,5777,5420,4531,1536,379,22,260.5,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44230,논산시,대,urban_rural,1865,35.0,271.0,476.0,707.0,2.6089,874,424,71,6,2,24,73.0,True,[],better,B_ok
44,충청남도,44230,논산시,전,urban_rural,3728,89.7,645.0,1254.5,2093.0,3.245,2702,2163,1257,158,63,23,113.0,True,[],better,B_ok
44,충청남도,44250,계룡시,답,urban_rural,173,66.0,720.0,1425.0,2159.8,2.9997,125,103,70,3,0,3,39.0,False,['p90_p50<3.0'],good,B_skip
44,충청남도,44250,계룡시,대,urban_rural,189,100.0,257.8,334.0,505.86,1.9622,64,22,6,2,2,3,63.0,False,['p90_p50<2.5'],good,B_skip
44,충청남도,44250,계룡시,전,urban_rural,117,24.0,344.0,693.0,1425.76,4.1447,63,44,16,1,0,3,22.0,False,['n_ge_1000<20'],ok,B_skip
44,충청남도,44270,당진시,답,urban_rural,5941,288.0,1984.0,3540.0,4970.1,2.5051,5332,5047,4347,1862,522,22,128.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44270,당진시,대,urban_rural,1595,66.0,307.0,526.0,789.2,2.5707,816,432,89,8,6,22,67.5,True,[],better,B_ok
44,충청남도,44270,당진시,전,urban_rural,4196,93.0,536.0,1075.25,1981.5,3.6968,2903,2213,1167,165,56,22,102.5,True,[],better,B_ok
44,충청남도,44710,금산군,답,gun,3403,165.0,1046.0,1725.5,2481.4,2.3723,2841,2569,1789,165,14,10,336.5,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44710,금산군,대,gun,796,38.95,261.0,406.25,575.0,2.2031,327,134,16,1,0,10,82.0,True,[],better,B_ok
44,충청남도,44710,금산군,전,gun,2887,136.0,740.0,1323.0,2124.8,2.8714,2258,1869,1088,124,24,10,262.5,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44760,부여군,답,gun,5501,457.0,1955.2,3029.8,4063.0,2.078,5119,4902,4235,1420,276,16,322.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44760,부여군,대,gun,1295,47.4,275.0,483.0,719.4,2.616,597,299,47,3,1,16,75.0,True,[],better,B_ok
44,충청남도,44760,부여군,전,gun,2482,106.55,604.5,1117.0,1863.7,3.083,1816,1415,742,79,24,16,144.0,True,[],better,B_ok
44,충청남도,44770,서천군,답,gun,4168,411.0,1943.95,3114.125,4017.0,2.0664,3873,3676,3103,1132,180,13,300.0,False,['p90_p50<3.0'],better,B_ok
