building_key,pnu,elevator,ride,emgen,n_dongs,mixed,floors_above,reason
66e7199d5a42c5e618b5dae682b116257c139b6538ce22470a7d355b3d143a3e,5115011600102670000,0,0,0,8,False,4,
6714e80955bf1cade7d23f8c875a5e24923f02e59f348240c5e0060f91e7048c,2620012000104750008,0,0,0,4,False,4,
676656dc2351c96e37c339a8a0b376af56b55b100d5ccc20f7ae16d01f5aed96,4122025027102260011,1,3,0,2,False,4,
6767e8ca5c3a3dd4013684d9b8e0c8b0f8a8d9eff12ff5ffa36cdc0e07339192,3114010400101670004,0,0,0,2,False,4,
6792f5d294b44318cf7fd99272d72df34aee950a1b194ead01f9a9a3d5553c57,5013025029124240000,,48,0,50,True,4,mixed
67a1f43959a5dbee732e0dc3f1aeac3dc344ed5cd435a2a1a35d214bb8adc8e2,5011012000107950001,1,6,0,6,False,4,
67b4f42dae1439bdacfc16382c28462feeb5d504d6d8b5bd7570f11663a5578b,4711310900100010001,0,0,0,7,False,4,
67e2de4554f495eb014679e69ab7eb6db21219e321f82166f151d4e4e521e773,4481025024103330001,0,0,0,1,False,4,
67ecc73227f35f2628dd490bc13a3daee05a4d2dbdb01f32374f8c517ada8902,1144011400100060092,0,0,0,1,False,4,
68febef974a78c4a22ac01031973805289d92eadaf4eda09048a9f59578de093,4113511600105900000,1,38,0,16,False,4,
691f575b5f95055e9ac237fcc56c272c8c7e8d86e07cdd29f0dc6aeae73a8ca1,4148010800102200002,1,2,0,2,False,4,
694d46d24b62d0776c76594b9b3f8ba96dfca772c2cf38fc56ed82e3bab2e544,1150010300109930007,1,2,0,2,False,5,
694fa601af0149dfb2f4bf4a9af36d57daaf116fb667828e604d5109d7664594,4784025021101490001,0,0,0,3,False,5,
69b070aec39053023fa384d0c4faf478fecb69c37e5cc28436544ba8e6104bcb,5011011200154660002,,14,0,14,True,4,mixed
69bd5641bec8e73d22fc10db696d8afbf3b7a43c5069d82176f15f598ebe67d7,5011010400104050000,0,0,0,9,False,4,
69d337e96899ca97ebc38273f053329b536012fe092012defa52591f264a76b2,4122010100108850002,0,0,0,3,False,4,
69f6340d5ae88d124a963cd8e64b6ec16893d31177f2c4eab868240b8e932c7a,4127110100106250006,0,0,0,1,False,4,
6a3bfb64c7a0f55aa55ec5db3bc09171ce7f4b402cfef51a5e8d85f2d6fda09a,2629010600105460008,0,0,0,1,False,4,
6a8e15d907f174e95d370a25527665c5e7897878420b2ddd8ea9fed9f7e9273e,2817710300103060144,0,0,0,1,False,4,
6a95bada300545e4a885b0b322fe1b2a23336e5e634c2e41e4cf712cd0356862,4155025025101350001,0,0,0,2,False,3,
6ab6f097310c45394e2a549db577194302bcc1791772d0afbf877d5d127f78f4,5117010100109700004,0,0,0,1,False,4,
6ae3e9d4dbebd3c573521665f96a8791384c5e898c74cc463bb80a5a5b0db78f,5011025028106360001,0,0,0,2,False,4,
6b1025168a5be4b6b8c96dfee394218fa6f19440e82d21a6311ac24a2d5b97d1,4812912000100190000,0,0,0,1,False,4,
6b60c4b8d5e95adf605a59c6beff26495ab28a8c7e2689c5773c75f45bc3f68d,3023012600101500011,1,2,0,2,False,4,
6bfec58d3a8de9eccba477bf3473027f42c1c19307d359197e45411f0c571b61,2641010400101200012,,,,0,False,,no_housing
6c2a5f4307a3f06a6a2e7b4635b2933647e4ab308015ea97d833ed575eac2019,4146510600107870000,,29,0,16,True,4,mixed
6d09b50fe40d1a93b50b97f1cf83f902c4ffd8cdbf5adf60d1bc4e7abdb093ac,2611010100104880007,0,0,0,1,False,4,
6d40b39c1be7fcd9a704848ef74dd4d508c26f7b6ff12f65fde1355d7ec154aa,1224011800105370002,0,0,0,1,False,4,
6de1a9b5097d8c286d4cdf702513c6a3d06e8e07e89a15eed78848c2da96bed4,4128710400120000000,0,0,0,6,False,4,
6e3c3fe9bb57518193d5e55911c48c8804af8c684a769bdc021a224f07f2f0b6,4146110100103140004,1,1,0,1,False,8,
6e475fd5d9492e9bd589714c1dcc4d28510c6473380d6eae527c8ed5e1485939,2653010600100920153,0,0,0,1,False,4,
6e72ea47c54a44c881776a2c95b4a745b7d5e057f4827627ea413c5df010fb48,1117011900100010001,0,0,0,1,False,4,
6ea3adb43707c8471fdcd8b2034715cec6168c05be04ca68ceb1f85dba0f7728,4167025021103710003,1,2,0,2,False,4,
6f1ea6436c83eb39c7537c753b17b3aec665526fe74030dddd77a8bb2098e3e6,4719025621105500003,0,0,0,1,False,4,
6f2d21a87c7f50931dba16463f8e6dc0d7774febd5bee317c4606641727f4255,2823710100106560028,0,0,0,1,False,4,
6f6ac04e16dfc92305458d13bdcf9a1dbc0980f42ff60f7f1c82037464e11e3d,5011013800100070000,1,10,0,6,False,4,
6fa7728df127022295a11b83059b7729e4456d1090ad3cad2fa278cb472896ab,4873025326101380000,1,2,0,2,False,4,
6fb4ef2292d7f4f2f2eac614eace37a5599699db310c8883e7725f1c6d9e87fb,5013010400115500001,1,6,0,3,False,4,
702eb1ff9decb2e7e924e5c28b4adc164a4d35b78693ee2fbd016ad9e50f7763,1171010600101230006,0,0,0,1,False,4,
70647fd55a1dca09e6b20bfc0a11022140a61898cfe371af6a4e0c2ccd126a4e,5176025023102270006,0,0,0,1,False,4,
70a2a294252450d2fd7cf176159bd904829cc486199ba6f4bf91f308c9f68499,1233011400109370000,1,0,8,4,False,4,
70e116e4344fb708987e3dbb6675cfa0d0c2c4be324db5b6c3e52b481d3db2f4,5011025326127370004,1,6,0,3,False,4,
71de98a13b9d4bc7d07269900f9128265060ad22bfae72815c1b84246f397bdf,1159010300103240003,1,1,0,1,False,5,
71fdbfa166d5892b931e3ba707be78d355e3cca817ad08e3b22a35c07fd88a44,5172025024101190029,1,2,0,1,False,4,
7219974a33c3b477667e1aaf4cb5fd9f03278dfc47afa547b98cea4b620fcf67,4131010500106700049,0,0,0,1,False,4,
723e02c2c6fd02daa928c66213d4b01e0d668d85cfb00c02f9ff980c055f156d,4146510200104720022,1,1,0,1,False,4,
724dad7abe28621f57525f4a8d6671d85776a4a52b8c28c23b5d6ac0e9c66f9f,5011012300101250002,1,5,0,5,False,4,
727dfa3b1616ba0372857affdba10d2674262da9c37f9ba3b037f9442a4491a5,4311210100100470023,0,0,0,1,False,5,
729cd49019ef2413f16db37813cca60620d4c8730f7398f7eceb54929687e0e1,1114016200104321692,1,3,0,3,False,4,
72a3c9dc7a00ab8cb190a1fceea3b79da986ea6b429127b7aac79eaf59fd8bea,1130510100107911544,1,2,0,2,False,5,
736ad92462d857d234f59a94f6b931757af003491b966559738b628e93794702,4127110400108850008,0,0,0,1,False,4,
744935df8f91a1ec5d6ce537cfa7b88ea59fd0570f3b53e03602f97b5730b3d2,5011012200106850001,1,6,0,3,False,4,
7450609f2e5b000be4e062d6336723e2ecb67973982b0d36ff7715fa016eeb5b,5271025022106560001,,1,0,2,True,4,mixed
750808abe19e5540e1eb15a4c84107f9e2f85dfea24a79a0035cf6fec5a03f9c,1120012200100520019,1,1,0,1,False,5,
754de27a5f9abf0f553d7bee740dc6eef8614e8ef2373f1f2cf15e87603c0811,5011011700103960028,,4,0,5,True,4,mixed
755910c1676d69b7cc8e093fed9447462e80158d07fa2743a6771d2c67aea56e,2824510500102440000,0,0,0,1,False,4,
757453817b35592509c3cd6091fa0fcf4dedf663081bde14f5fbcdf0b6cac028,5211310700115990009,0,0,0,1,False,4,
7581a0b19c7643ee7bac49b1abf4feb0c51ea4caf6e9779df960d4d29b58bf56,1126010100112530000,0,0,0,1,False,4,
75b71ae078832aa978013bf866628e811da351d48c46d5676d72abf3dee59397,3117010100110200002,0,0,0,1,False,4,
75e14bc80c7000312f3aac633fad529c9f8f671782d3d2135279ed6c646941c8,1138010500101770024,0,0,0,1,False,5,
762df8e8bd3c16c57f1e89076e40284fb9b479c0ade965dd7871f6d239d11412,1147010300110060007,0,0,0,1,False,2,
762e92244a6f7cd56b3963a2aa3181a427113baf584d7ca0bb2c1417a92c9080,4311132024101200000,1,3,0,3,False,4,
76e912d379af9be4083afcbe171690deab310a161c50c0becb9f831990d7aa34,2824510100106020005,0,0,0,2,False,4,
774db2eab56d41c3ed356b9f2f563d7d9c781dba627265124515239b752efef0,4827010200107090008,0,0,0,2,False,4,
7806e1d7e744a2902ea133f46de20b2a91c4162ace85b85e9252f1930b611a2a,4715010400101790004,0,0,0,1,False,4,
78169af274f29eb08ba81e41cfecb3bc75194ca604cf3b88f300c9f41040c86c,4127310100106080000,0,0,0,8,False,4,
788ec5653da8d160135706179442c48fa2188e06d72e603ad1bec5469bd677bf,4141010100107720032,0,0,0,2,False,4,
78bdfa573c7bdcc0408a71dce83f0fc4220f030be7d6e72d904e675b3bf37321,5011011700127450001,1,8,0,5,False,4,
78cfcde6ce0648c24d92422d2d0c9950c592e1f21a2b242fb53cef4603d746f4,5013010200115630000,,6,0,6,True,4,mixed
78feca34c7bc907dd64c489f2b924f799fa8abceb8d11d0fc4c7064e5356e4f7,5011013900123440000,0,0,0,6,False,4,
793ed684ddc2a23563c1da2d47c446fdec44f43b2f98857fac55d93a015f2459,4117310200114690000,0,0,0,2,False,4,
795bf9d5c337d30798be588f83f5698d2558dad51f3ab1969e33675366669f8c,4111710300112120000,1,54,0,22,False,5,
7966e48a7857550af192aaef1bc9f4b808d3cd1d86f5cffdb8ace37e8cc98ec8,5211310300107030004,0,0,0,1,False,4,
7993ddf123421a002f5cfa210ee751c95597c8c4d56cfc8459e4cb42c51277c1,5011025321142640000,0,0,0,8,False,4,
79bd4e11b9cb5c4bee8a110d0840fda88394d9afd36b765334b1c74c3cb69bcf,5011025923113350000,1,6,0,4,False,4,
79d3b36b17f6049696c875f5b40d3c0e3393ac4237704eefc35001344cf6fd97,4150025322115490000,1,25,0,25,False,4,
7aab1fead949c72122ff98c24448f3487867ada4c41191f7300a13e54869bfeb,1162010300110530024,1,2,0,2,False,4,
7ad7543c1ca6f18ec025f1b045c527f3d9232a7eb8281a6b1b11a17e12ffce11,4127310900109660004,0,0,0,2,False,4,
7b23e872b6faf776217a4e344ff0675a538b926810760e58d4c4c26faeb38fa9,1150010300110450019,0,0,0,1,False,4,
7b76b4889c2dacfd56e4da683d978c70e1cee9799bebff0c0a44aa3972ecb2e1,4111514000105030004,0,0,0,1,False,4,
7c00df6b1813cdc4e3cd87930bb1ab458555780cbdb4d28ca049209982977878,5011013400117180018,0,0,0,1,False,4,
7c26b6f3b6b5e02cc110d4fe55283da0b6e3a6f7473eab72b2795bb59079d9b7,5011025326127740008,1,4,0,3,False,4,
7c4c7ef8b70e491e335f768e7cc883efa07034bd8e4b60a30c83fd34d04a3e93,1138010500101770046,1,1,0,1,False,4,
7c75ff4225d5357cb47977b335fa43b0a13d8e992b90b724aad7e7329ea4bff5,5181032021106600019,0,0,0,2,False,4,
7c8c309f93abcf00dcf3ccd346cfe64e93d48e8f855eeaf9ad643aebf924e8fb,2641010800101290006,1,1,0,1,False,7,
7cb31c124214be8185e05d64b67b287224b58e0f92d7d119493595be49936ee9,4719011100101500010,0,0,0,5,False,4,
7d093a8444c2ec8b9e03bdbaf56c64df9b8e07c8425f1737348c8ea5ec0a2505,1138010400102750130,1,2,0,2,False,4,
7d1ac760eaab5b113e4d9bf3ed9487a7c0cd271010e01053f0b8b16425083981,5211310400115300004,0,0,0,1,False,4,
7d374950a6c976126f90fac80e2a74e91318a50598bab10b793eb9b59e1dd953,1123010700102190000,1,3,0,2,False,7,
7d38ed1780ba70c513e11e544d73f2957199f9164d7c8682f55d14df7faa982e,4711111400102070000,0,0,0,1,False,4,
7d5a724c4979ae5289d7f2dd2072fc468482ed7d0ced74b46b60d88f97ce1be8,4311134022100310001,0,0,0,4,False,5,
7d75b7ee7bb52e5e99f1dd6805f376ac626d269fc40aed19428eed9d97b1f326,4113510700102650000,0,0,0,11,False,4,
7d7e6f9c08da6d3502366919b468c7a3a13b1ea3e51cdf2ef23ab017af53c6a0,2650010400101200100,0,0,0,1,False,5,
7de576d95fb4f81973bb7dca5616a7679180f8621f199780019cab05d917c002,2729011400104190001,,,,0,False,,no_housing
7e2b91729dab60a5cf2f76777285ea4d3b09e049fc86065bb3bea764d5f65ad9,4812914000106590000,0,0,0,21,False,4,
7e99bfe0dc76010faff8aabcaa495df833d40617d6cb795b6e5c31ca40bf121e,1141011300101280009,1,1,0,1,False,4,
7ea4925bba55cc1fe7f961fed767c4d5cb15d07e62b369dc0dbede3e2bb7a373,4137012200100370000,0,0,0,7,False,4,
7ed8ffd2b90eb99d90a423a9ebe3ffb42c7e591de3b34a55f1551fb66a348514,4711311800105540000,1,34,0,12,False,4,
7ef6306e965de4a0f685626ed64ff86c2c48e37d680155c62b58464faf6ee3d7,4121010100102880096,0,0,0,1,False,4,
7fbddb7eb2b8820e05d206b4ccdef2c6f3355da9321185c5bb917b7e74ef31b7,1135010500113810000,0,0,0,1,False,4,
7fc6c93cf48f802270b125dc020f9b5dda2984cbc091b1e605a420655166e76f,1171010400100130016,1,1,0,1,False,5,
802ecee420639bf6bb169b83dadeb1e97ad75f5e642afd295d3dc39470a5d2e7,2817710500108560083,0,0,0,1,False,4,
80cd29fb4ef0b1703a94670dbfb6e4f6d7cf617d3002bf378b934cec4a4e0efd,1162010100109000019,1,3,0,3,False,6,
80fb69e83f55f93c3f5a00a889b135458f9145c05970c7321cf9487d030aa740,4148011400102570004,1,2,0,2,False,4,
811d0f8131fde844d41d407eb6fb6a12508188de8ab1966378c711de71c24aec,5011025924117520001,1,6,0,4,False,4,
81508827dd161e75b19e12c923a4fed4e1abec0909ef98261d1b7798ccf505f8,2620011500101000003,0,0,0,1,False,4,
8171128e18cc90d1095498f9fe7a20a4c8779fb62573c3c02b2f64d2472e20b0,4159035025103770006,,,,0,False,,no_housing
8191e3dfcf0b8f10df744dd064c8d1d5f39c65154df7828718ad7b6e62f134c9,1230010700110390002,0,0,0,1,False,4,
81ceadd4965789bde600a2b4e6d5b960b8b9af476d8daba68f2cd63e894a419c,4127310200107230000,0,0,0,5,False,4,
81de0773d3c9c8cf6e4447b6068a0ee398e505c8b6d93504ea8d5441c9f6b079,2647010100110130001,0,0,0,2,False,4,
81e8a13a779e1f0a3f7befbf096d3c1e10a55e29ad04ac693c45053e03d65fa3,4111312800108900028,0,0,0,1,False,4,
81f9428972bf5445736f77100899aa298e303dc80ee9079e35418d83ce00a557,2650010400100920003,0,0,0,5,False,4,
822796afa2c539ece601712c553f4ef16c9092bbbc11e9f76f1d955a2d053d92,5178025624112710040,0,0,0,1,False,4,
8240d90c348f74d2e9e4a24f0e5817c3b473c3747301922c246553659beada0d,1281025622123260000,1,18,0,6,False,4,
826502d56d4131b50fcb021908e9f70415a8bd09b7e138c08e647fe6aae42698,5176038024106130041,0,0,0,1,False,4,
826e55c934116dbcb941e9ae346e2fb506fd4fb7fbf02bf4a33c7dc9cc96301c,1126010100104460018,1,1,0,1,False,5,
828306f3b66999913efd00777fd762b171494dd14e4f210c6cee0118ec9fb4e2,4785025022104840002,0,0,0,2,False,4,
8285941df9f4d87e93ce1a5251e1c3f76a353e189f5f13db2b52642ccabd635c,4128510700113980000,1,12,0,10,False,4,
82b81046f2d4740586a94e27e1dfcdf7610a2777f8772c4a91f60eae52def86d,4127110300112060012,0,0,0,1,False,4,
82ef2f15484020c7a67c4cc0317221188327e73df1b7ef9e6c11aa687b0c5a00,1138010400100120383,0,0,0,1,False,4,
831dccaca167ff0c308a5f2ba653819df82b10c96d3925e15bb7a1ab94af4f6f,2817710200106270412,0,0,0,1,False,4,
83413b17e04b8b86c89d212f6046fb2bef68e00c2444d191bc67a0c846175d99,2817710500107500000,0,0,0,2,False,4,
83f0276cabd6cddd7ded3ebe1edf3f87954e662af022ce769a0daff6a7187b42,5011013900100320007,,6,0,6,True,4,mixed
843428c106073c26573e4e6d821824f8a55c1a4c68f094f04cfaf9d76a8138c9,1138011400100090000,1,28,0,12,False,4,
844e629bdf1ec298ab9dcac21f9e5c1ee5045e04b69bc86005da412e462444dc,1121510400105790000,1,20,0,8,False,4,
854dac2a7fac8430453d1297a2980707ea0f841b6d6a476c89046e4d6ea9ca64,1159010800103920022,1,1,0,1,False,5,
85797e458ef0e6d17f2635115756c0e444f0c963fcaafcb631a2ecf7d124bc94,5279040021103800001,,6,0,3,True,4,mixed
85e6397e700028b7ccdac4636437f11f6c6a87113eb430abcdb9718137885f53,4127110100105970006,0,0,0,1,False,4,
85f5d841aed54e633f0b7d31b3b85feb8d79093168497360e577f298168bbe7d,4119410200105300367,0,0,0,1,False,4,
866765eabce3384c17637a3c63fef33cf79bb30ca5208a7821c5ff5b6ffdc25c,4137010100106090166,0,0,0,1,False,4,
86779d371f896f72eb91dae4fa011007f7fd4a1722eb8f3ca38802738ba7515f,1287025025107910000,1,4,0,4,False,4,
872da9fe801dd02d6f6551dc7f1e1e019b6efcfb6f6403924eaca65f881963a2,4163033021107410059,0,0,0,2,False,4,
87fceaa37269a0b81061641b6e40c76144f473a05fe9398420dc448e9f54cc6f,2824510100105060025,0,0,0,2,False,4,
88041e6c620c85db9ec96ca331533ebd031be469f95729221ec8dc6aa48cf4fe,4311210700100650001,1,6,0,2,False,4,
881f0298899fa2258b4a50733961e43a8ced852d40532018c26a2138da35cc63,4161011700104380005,1,2,0,2,False,4,
8858c275ed768989ee3088ecf85182eb450ab777a0f205510bccfa126541bf91,4127110300112520000,0,0,0,1,False,4,
88781ffb9c2ca0e9467d35482d42c9d85625cc0170f82fbaa4406dc6e382d16a,2641010800103920046,0,0,0,1,False,4,
888f28fd8e42a302a862d6331f70e2fceebb00e645e713c46d91422c9d004f34,4128511300110070017,1,3,0,2,False,4,
88a12c7bec21b30c5196ccc5bf49e582d70dcbb174ea8284c8da1ddce2c654d9,1159010200100070182,1,1,0,1,False,4,
88b72c3edd453fe8fc21ef6e8e4ebaed606476744395083b92d06660940fb804,4111312600111470000,0,0,0,10,False,4,
88b92a3f953ff6717d618c51c1cfe5ff8375507b51f2bfc03bd7b01c043a8b8d,4128710400120830000,0,0,0,8,False,4,
88d5d6f93ef6491006b717c733b73722152efb5e830f4549cef83610d9a9495d,4427038030102090002,0,0,0,9,False,4,
88d8e3021646b1763aeb4b321b9b8e1600cbd632e675ccbc23efb76d3128de63,4137012200100200008,1,1,0,1,False,4,
89a73736db83288ccb6be03f93497d330792a5a65896cc09118d212d1d467728,4713025332120050000,0,0,0,2,False,4,
8a50daa6ce0199c0a65d5fe8a4b4904b8efb9880dd5200f66d08b45acd47281b,4148026221102380006,1,3,0,3,False,4,
8a7f4e45fa38fc706e58d2bee0c699695632c161928dd6c1fad4de3ebc12213c,1159010700103160258,1,1,0,1,False,5,
8a8e58d058210a2f547dcfb35625b4b1c393aa80a55fbef5ce867c6a13024373,4146510100106870001,0,0,0,10,False,4,
8a8e7eebf545059cfea0e77c7bbc4e0ec5c2b18d975f0ade9fb153aa6c711d68,4127110200105770010,0,0,0,1,False,4,
8aa8eb6e8b0cd09fd29f4fb503f70599b87eed948838ab9a7138a80bc7f5f5f7,1147010200105280036,1,1,0,1,False,5,
8ae1a27273164afda52b061339f43ea9e7284b8b995d062fe783104f3ea81fef,2820010300101110222,0,0,0,1,False,4,
8b245140cfc5c21ad9c5a66469f710543ef5ea5395b001ccc7f76e95052767a9,2632010500112410011,0,0,0,1,False,4,
8b6e4fe8f1a5e0825cacf62fa6b016d481d799235e955530374d56d9260ea4e4,3014010300103630000,1,12,0,4,False,6,
8b9ce36504b579f845fe35eb468c022b8a21ab09fbe9c8bfaa0dc9cba9d85686,4127111100108940014,,,,0,False,,no_housing
8bc0c168632d80c0393abdabcdce51f7e52379e4ba8fee8f6065e03c04447294,4375025021103580000,0,0,0,2,False,4,
8c28f420334d3ced7f4cff81dc0cd4746ac850696a0bce8c09c7b6a9dcf431e7,2824510200102950001,0,0,0,1,False,4,
8c46df426133de46f88a5b0566fbf54e77417cb5b2697ec338d02ffff52db356,5013011900133980000,1,5,0,5,False,4,
8c583c6a0a9e0075f8fd891d005e46a7d42bc46a66363d74564b0f645dec81ca,4872025030100680001,1,3,0,3,False,4,
8d0366fa762897ea72dcd8980c09a26f197ad501d9d8ce60b94bbc45ec7556eb,4413310200107060016,0,0,0,1,False,4,
8d109bd49b643d4cb034fa9026cb4a020596065e76b19d1db409d3e4f60878eb,4157034025103400009,1,2,0,2,False,4,
8d23161cce9c7b0a7f6139e556d9dce6e23577eab789dba3b8f6d4b2c0c1555b,5011011800110850000,1,6,0,5,False,4,
8d345ab272d18a3a73fa6a6b9f9a69aca766a267ba472831f835d2fbf3b3a64c,4711325047103480000,1,6,0,2,False,4,
8d3caec9c538cb779dfe1e0613a6357f04b00aee7641a55de8f03a979c7e6d7c,5013010200102120000,1,15,0,7,False,5,
8d48ddced00b27314d8edb3ce419e1cf7ded7de7b35c2337cc144c8fb19eccf9,4159013600109780000,,,,0,False,,no_housing
8d5dc2c3fc35d0b178247df47631dcab273bb5f6292e955d76b29054c30b41f5,4812914100105120000,0,0,0,3,False,4,
8d693e155ac3b440a3a08306d4f9216734d92737605f1218ab48270b0470e022,5011012200134400001,1,2,0,2,False,4,
8d88957fc3d610ae5e749df350437c008f47a10dbd32dd2adda0302e4111a01a,1230010700100030044,0,0,0,1,False,4,
8dd16b789a64c1b95f1877cab01c79a42ddab639b8380536fcdb26f8ff59153e,5211311400108990004,0,0,0,1,False,4,
8dddbaf5d23c65e0b8b4ca71f0406eb0a7d9e5913ffbc1784a6bbadf6edd33c3,2817710500113350004,0,0,0,1,False,4,
8e1c6918cbfd416ed9a16dc0ec840da76112ff76aafa9f1e4f90fe6cac312f61,5011014000102750002,,5,0,7,True,4,mixed
8e3f39f64d1b2ec7922086c290b2f97742946565399e5b461737062fbc72d82c,3120010800104730002,,,,0,False,,no_housing
8e65618a6ec6dcdb1113c234ee3cca64ce9e750aae0b73341cfb1b6bee023a23,4713012600105860098,0,0,0,3,False,4,
8e76cd83d61ef6da9229909dda4dbc99c0e78009f10fb4b1e07eb36c95b6a2ba,5011025921105510000,1,6,0,4,False,4,
8e7aa53511349b089ea429dd7271c470196e26a4bd219481ea35f97976644229,4311325024101080022,1,3,0,1,False,4,
8e866ad9df3e8509a7df5f70229ebf78e03204083ea442889fc408676737d1d1,4157025025100430002,0,0,0,11,False,4,
8e994b05d01bc489d4020b2c500bb32140ec516ff776dd4068562a289805eaab,2827510600105560000,0,0,0,8,False,4,
8ed57ca954e4b90b4c7ab1e9de89610dce6bcdbbd6317a61f669f4b983494628,5011010400100490000,1,5,0,5,False,4,
8eddabfcf89cb6e9fbf7dcaad7e21434b73005d9e562b0f56ef599c5b0a2c7ba,2815510400107190004,0,0,0,2,False,4,
8ee9aebbf0ac5cd69133aa7483ba8000691026f699daeeacfd010fb3be73820b,5011011700128020001,0,0,0,10,False,4,
8f19a5e2cad45650562ff33ca5c3934d17acec3ae8c6105de290d08bf2602019,5211310700105650003,0,0,0,1,False,4,
8f7e6beaa7b1acca8400f4453594c9e8f27a4672983a55188549084ac1f61329,4127110200105730001,0,0,0,1,False,4,
8f8a73f29cedc37bfe005d42e05661cbbc76f76be190ef4d84e88217e05f14b9,1159010200102140350,0,0,0,1,False,4,
8fa7a58b04276ac13e32c7c38c77e8e4a8204dd203820cdce852a0f79b5ac19d,4420041022105790002,0,0,0,1,False,4,
8fb154b99756aafbbe584e2d6aab8b36712fe831c326b2d6eb7799056cd2bbd5,4127110300112010009,0,0,0,1,False,4,
8fde6050753c65f70b016636b1ba4297901ed0cf5649663de2c4ec16a4a543f2,4111710100101970000,0,0,0,12,False,4,
9007044fe970f84f806b6b966673f8033459388a8e48826ec522b7ba6284b519,4313032521101170006,0,0,0,4,False,4,
9031df21da25c5a7528d1d3665e3d2ab0472c28537685a185954ce198d2c4db0,5013010200111960010,1,3,0,2,False,5,
9055e76f7fff92da3abe6ae312985680c572a91f1b2321cdaaf342db3f02fb0e,2827511000103060000,0,0,0,5,False,4,
906148da4245730bb5a02d574c6c46fa143bc5f02e1f404bbed26829f045e5f2,2729011400104130001,,,,0,False,,no_housing
907dd282ab1635458c58a3ae86047aaae1f5997149c45ad2f1404ab0ca3d9444,4127110300112470008,0,0,0,1,False,4,
90a64263e9d2d3d6cb1bb2c1d018c261394b7f6e0b8c2e6e934a14ff7320ae97,1150010200105300024,1,1,0,1,False,5,
91149dac1273b2e803e311d0d57ceeea76548ab98b08f0d38184b457baf77501,5211310700105650000,0,0,0,1,False,4,
9170dafea35d245942ea0438b1abe77eebfa1387d61968d68fdbf1b8c5e48922,1162010100106350352,1,1,0,1,False,4,
91858b028af745d54e28b35a94abad7f15f602880cf62b13dab710cc0d27e17f,4127110300111890007,0,0,0,1,False,4,
91dc76450e0f872e6a868eec526f50fcc3bcba663033bc149cd9192034f208f5,4146510100104000000,1,2,0,2,False,4,
9208fb2ce92275e4961fa837682e8f0ec0c8af9b8c1fb66109645c97d99a7a40,2629010600114750029,0,0,0,1,False,4,
9233c9af3c92f49abeabe7d743eea6e2f48bcd2987abdf2e5a3aec1e304c705b,4311311500123200001,1,1,0,1,False,4,
9237f5901ae5980be832572d915ef8795dd45196c32e7efc5679e16e6f468935,1274034027104670011,1,2,0,1,False,4,
929631f2103dd107f11b5211118db3e70e716ba3cbb2f172082346849ba66282,4413325021102640005,0,0,0,1,False,4,
947cde781bb70cce3af48c72fbfe30cf52e842b3a7fb179d1fd9a3b6ddfe6baf,3111011100107480010,0,0,0,8,False,4,
949557ad6f05e5e2d2b2e3372046885e160b41d8e1f6af968879e97c8cf1a694,4127110200105240001,1,1,0,1,False,5,
949e68eb7820b6143817c0577db25f8b2df9391bce4dc47ea774e51272fcc58d,4127110700106870004,0,0,0,1,False,4,
956ba38fe0139864bb1640f43fa0b5511bfc1c65517c6889dd2b098f32de5391,4882025025102740000,0,0,0,3,False,4,
9591b217f888a708f818cdbb72cad20494c230c0f744d0c66adeb27fccf2777d,2872036022106850002,1,2,0,2,False,4,
9597acba9d1a347cb1ba2505824eae98caa9d691fd3875a47330451073738226,3171026524109730004,0,0,0,1,False,4,
95d447ae80c075a9ca26a62609954a7a681f16d6960c3808b1eb752c2a47dee6,1159010900105990034,0,0,0,1,False,4,
95dbc5d0bea58982f9d0b15d6ece0ec25682b8169bf1370c430faf176a6d36be,5179032026111380000,0,0,0,4,False,4,
95f37ee79237908f2fb048a49d362ba6682d039609e3b29bbced9ca35d970073,4315034021108030002,0,0,0,1,False,4,
96111d94f2bf5d10a665f44e581bfed46754d2ab64ed7e4bc9e3d92e3fc49a21,2820010100111620002,0,0,0,1,False,4,
9669f8a63e4e6a79a5d5c0378902b8ce766145d38206906c5e9d4c1aad5a959b,4311331035100630003,1,1,0,1,False,4,
96e0bf8d2016dcdaecaf182721841cbb8ab13a238114932dcc453f9ea518afae,1171011100101780000,,,,0,False,,no_housing
96f67a5a31ccbe1cc4b40e4aa80927b3847f472dbbcdd75375fde98bea764e98,4139010200108170016,0,0,0,1,False,4,
970e761ca2e8b27c6ca9a13220129987a66d67e7210187bbb1d2e8c90f4d1bd2,2820010300101090146,0,0,0,1,False,4,
971ee10adb11ad6bf9d5cb87878abbf9c352ab2f7ab5bbe54b493e993e0cf204,2614012300104340357,0,0,0,2,False,4,
974df79e0c82b1b6381aa6da12f8354ed5142fe4aa6edd19ff6a7da9490fc188,4145010800107590000,1,18,0,8,False,4,
9793146dbfff8895e44ba13eb1eefb0e46fd022c753d24caca7db14c1f70a033,1159010200100070046,1,1,0,1,False,5,
97c286f44724fd95624dbf425869e11fd42baa131b4e46c28c4eafa0ff119b4b,4127110200105910009,0,0,0,1,False,4,
98d16ae3cc4afae91af833812235ddb799989ca21c60aae50ed28e9b96984ad8,4717013400104920003,1,2,0,2,False,4,
