change_type,historical_code,historical_name,historical_status,canonical_code,canonical_name,canonical_candidates,rationale,in_region_codes,region_codes_active,region_codes_eup_name,tx_count_historical,tx_count_canonical,stats_v2_historical,stats_v2_canonical,exemplar,notes
code_reissue,4159026235,경기도 화성시 남양읍 원천리,폐지,4159125635,경기도 화성시 만세구 남양읍 원천리,4159125635|경기도 화성시 만세구 남양읍 원천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('남양읍' '원천리'), 시군구 41590→41591, 코드 4159026235→4159125635",True,True,남양읍,1465,0,391,0,,
code_reissue,4159031021,경기도 화성시 매송면 천천리,폐지,4159331021,경기도 화성시 효행구 매송면 천천리,4159331021|경기도 화성시 효행구 매송면 천천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '천천리'), 시군구 41590→41593, 코드 4159031021→4159331021",True,True,매송면,754,0,415,0,,
code_reissue,4159031022,경기도 화성시 매송면 원평리,폐지,4159331022,경기도 화성시 효행구 매송면 원평리,4159331022|경기도 화성시 효행구 매송면 원평리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '원평리'), 시군구 41590→41593, 코드 4159031022→4159331022",True,True,매송면,953,0,464,0,,
code_reissue,4159031023,경기도 화성시 매송면 어천리,폐지,4159331023,경기도 화성시 효행구 매송면 어천리,4159331023|경기도 화성시 효행구 매송면 어천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '어천리'), 시군구 41590→41593, 코드 4159031023→4159331023",True,True,매송면,639,0,367,0,,
code_reissue,4159031024,경기도 화성시 매송면 숙곡리,폐지,4159331024,경기도 화성시 효행구 매송면 숙곡리,4159331024|경기도 화성시 효행구 매송면 숙곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '숙곡리'), 시군구 41590→41593, 코드 4159031024→4159331024",True,True,매송면,1219,0,510,0,,
code_reissue,4159031025,경기도 화성시 매송면 야목리,폐지,4159331025,경기도 화성시 효행구 매송면 야목리,4159331025|경기도 화성시 효행구 매송면 야목리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '야목리'), 시군구 41590→41593, 코드 4159031025→4159331025",True,True,매송면,2364,0,355,0,,
code_reissue,4159031026,경기도 화성시 매송면 송라리,폐지,4159331026,경기도 화성시 효행구 매송면 송라리,4159331026|경기도 화성시 효행구 매송면 송라리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '송라리'), 시군구 41590→41593, 코드 4159031026→4159331026",True,True,매송면,832,0,308,0,,
code_reissue,4159031027,경기도 화성시 매송면 원리,폐지,4159331027,경기도 화성시 효행구 매송면 원리,4159331027|경기도 화성시 효행구 매송면 원리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('매송면' '원리'), 시군구 41590→41593, 코드 4159031027→4159331027",True,True,매송면,585,0,280,0,,
code_reissue,4159032021,경기도 화성시 비봉면 양노리,폐지,4159332021,경기도 화성시 효행구 비봉면 양노리,4159332021|경기도 화성시 효행구 비봉면 양노리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '양노리'), 시군구 41590→41593, 코드 4159032021→4159332021",True,True,비봉면,2548,0,845,0,,
code_reissue,4159032022,경기도 화성시 비봉면 남전리,폐지,4159332022,경기도 화성시 효행구 비봉면 남전리,4159332022|경기도 화성시 효행구 비봉면 남전리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '남전리'), 시군구 41590→41593, 코드 4159032022→4159332022",True,True,비봉면,1123,0,417,0,,
code_reissue,4159032023,경기도 화성시 비봉면 유포리,폐지,4159332023,경기도 화성시 효행구 비봉면 유포리,4159332023|경기도 화성시 효행구 비봉면 유포리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '유포리'), 시군구 41590→41593, 코드 4159032023→4159332023",True,True,비봉면,1257,0,312,0,,
code_reissue,4159032024,경기도 화성시 비봉면 삼화리,폐지,4159332024,경기도 화성시 효행구 비봉면 삼화리,4159332024|경기도 화성시 효행구 비봉면 삼화리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '삼화리'), 시군구 41590→41593, 코드 4159032024→4159332024",True,True,비봉면,1943,0,439,0,,
code_reissue,4159032025,경기도 화성시 비봉면 구포리,폐지,4159332025,경기도 화성시 효행구 비봉면 구포리,4159332025|경기도 화성시 효행구 비봉면 구포리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '구포리'), 시군구 41590→41593, 코드 4159032025→4159332025",True,True,비봉면,1698,0,609,0,,
code_reissue,4159032026,경기도 화성시 비봉면 쌍학리,폐지,4159332026,경기도 화성시 효행구 비봉면 쌍학리,4159332026|경기도 화성시 효행구 비봉면 쌍학리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '쌍학리'), 시군구 41590→41593, 코드 4159032026→4159332026",True,True,비봉면,764,0,401,0,,
code_reissue,4159032027,경기도 화성시 비봉면 청요리,폐지,4159332027,경기도 화성시 효행구 비봉면 청요리,4159332027|경기도 화성시 효행구 비봉면 청요리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '청요리'), 시군구 41590→41593, 코드 4159032027→4159332027",True,True,비봉면,836,0,471,0,,
code_reissue,4159032028,경기도 화성시 비봉면 자안리,폐지,4159332028,경기도 화성시 효행구 비봉면 자안리,4159332028|경기도 화성시 효행구 비봉면 자안리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('비봉면' '자안리'), 시군구 41590→41593, 코드 4159032028→4159332028",True,True,비봉면,677,0,408,0,,
code_reissue,4159033021,경기도 화성시 마도면 석교리,폐지,4159131021,경기도 화성시 만세구 마도면 석교리,4159131021|경기도 화성시 만세구 마도면 석교리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '석교리'), 시군구 41590→41591, 코드 4159033021→4159131021",True,True,마도면,1946,0,753,0,,
code_reissue,4159033022,경기도 화성시 마도면 두곡리,폐지,4159131022,경기도 화성시 만세구 마도면 두곡리,4159131022|경기도 화성시 만세구 마도면 두곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '두곡리'), 시군구 41590→41591, 코드 4159033022→4159131022",True,True,마도면,906,0,535,0,,
code_reissue,4159033023,경기도 화성시 마도면 송정리,폐지,4159131023,경기도 화성시 만세구 마도면 송정리,4159131023|경기도 화성시 만세구 마도면 송정리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '송정리'), 시군구 41590→41591, 코드 4159033023→4159131023",True,True,마도면,3522,0,692,0,,
code_reissue,4159033024,경기도 화성시 마도면 쌍송리,폐지,4159131024,경기도 화성시 만세구 마도면 쌍송리,4159131024|경기도 화성시 만세구 마도면 쌍송리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '쌍송리'), 시군구 41590→41591, 코드 4159033024→4159131024",True,True,마도면,1611,0,494,0,,
code_reissue,4159033025,경기도 화성시 마도면 청원리,폐지,4159131025,경기도 화성시 만세구 마도면 청원리,4159131025|경기도 화성시 만세구 마도면 청원리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '청원리'), 시군구 41590→41591, 코드 4159033025→4159131025",True,True,마도면,3763,0,571,0,,
code_reissue,4159033026,경기도 화성시 마도면 슬항리,폐지,4159131026,경기도 화성시 만세구 마도면 슬항리,4159131026|경기도 화성시 만세구 마도면 슬항리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '슬항리'), 시군구 41590→41591, 코드 4159033026→4159131026",True,True,마도면,674,0,466,0,,
code_reissue,4159033027,경기도 화성시 마도면 해문리,폐지,4159131027,경기도 화성시 만세구 마도면 해문리,4159131027|경기도 화성시 만세구 마도면 해문리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '해문리'), 시군구 41590→41591, 코드 4159033027→4159131027",True,True,마도면,1135,0,360,0,,
code_reissue,4159033028,경기도 화성시 마도면 백곡리,폐지,4159131028,경기도 화성시 만세구 마도면 백곡리,4159131028|경기도 화성시 만세구 마도면 백곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '백곡리'), 시군구 41590→41591, 코드 4159033028→4159131028",True,True,마도면,740,0,412,0,,
code_reissue,4159033029,경기도 화성시 마도면 금당리,폐지,4159131029,경기도 화성시 만세구 마도면 금당리,4159131029|경기도 화성시 만세구 마도면 금당리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '금당리'), 시군구 41590→41591, 코드 4159033029→4159131029",True,True,마도면,1276,0,524,0,,
code_reissue,4159033030,경기도 화성시 마도면 고모리,폐지,4159131030,경기도 화성시 만세구 마도면 고모리,4159131030|경기도 화성시 만세구 마도면 고모리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('마도면' '고모리'), 시군구 41590→41591, 코드 4159033030→4159131030",True,True,마도면,1114,0,687,0,,
code_reissue,4159034021,경기도 화성시 송산면 사강리,폐지,4159132021,경기도 화성시 만세구 송산면 사강리,4159132021|경기도 화성시 만세구 송산면 사강리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '사강리'), 시군구 41590→41591, 코드 4159034021→4159132021",True,True,송산면,3288,0,1009,0,,
code_reissue,4159034022,경기도 화성시 송산면 봉가리,폐지,4159132022,경기도 화성시 만세구 송산면 봉가리,4159132022|경기도 화성시 만세구 송산면 봉가리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '봉가리'), 시군구 41590→41591, 코드 4159034022→4159132022",True,True,송산면,1391,0,388,0,,
code_reissue,4159034023,경기도 화성시 송산면 삼존리,폐지,4159132023,경기도 화성시 만세구 송산면 삼존리,4159132023|경기도 화성시 만세구 송산면 삼존리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '삼존리'), 시군구 41590→41591, 코드 4159034023→4159132023",True,True,송산면,1863,0,680,0,,
code_reissue,4159034024,경기도 화성시 송산면 용포리,폐지,4159132024,경기도 화성시 만세구 송산면 용포리,4159132024|경기도 화성시 만세구 송산면 용포리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '용포리'), 시군구 41590→41591, 코드 4159034024→4159132024",True,True,송산면,1499,0,302,0,,
code_reissue,4159034025,경기도 화성시 송산면 고정리,폐지,4159132025,경기도 화성시 만세구 송산면 고정리,4159132025|경기도 화성시 만세구 송산면 고정리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '고정리'), 시군구 41590→41591, 코드 4159034025→4159132025",True,True,송산면,1951,0,466,0,,
code_reissue,4159034026,경기도 화성시 송산면 쌍정리,폐지,4159132026,경기도 화성시 만세구 송산면 쌍정리,4159132026|경기도 화성시 만세구 송산면 쌍정리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '쌍정리'), 시군구 41590→41591, 코드 4159034026→4159132026",True,True,송산면,2683,0,390,0,,
code_reissue,4159034027,경기도 화성시 송산면 천등리,폐지,4159132027,경기도 화성시 만세구 송산면 천등리,4159132027|경기도 화성시 만세구 송산면 천등리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '천등리'), 시군구 41590→41591, 코드 4159034027→4159132027",True,True,송산면,876,0,266,0,,
code_reissue,4159034028,경기도 화성시 송산면 신천리,폐지,4159132028,경기도 화성시 만세구 송산면 신천리,4159132028|경기도 화성시 만세구 송산면 신천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '신천리'), 시군구 41590→41591, 코드 4159034028→4159132028",True,True,송산면,983,0,315,0,,
code_reissue,4159034029,경기도 화성시 송산면 독지리,폐지,4159132029,경기도 화성시 만세구 송산면 독지리,4159132029|경기도 화성시 만세구 송산면 독지리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '독지리'), 시군구 41590→41591, 코드 4159034029→4159132029",True,True,송산면,3358,0,436,0,,
code_reissue,4159034030,경기도 화성시 송산면 마산리,폐지,4159132030,경기도 화성시 만세구 송산면 마산리,4159132030|경기도 화성시 만세구 송산면 마산리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '마산리'), 시군구 41590→41591, 코드 4159034030→4159132030",True,True,송산면,2937,0,383,0,,
code_reissue,4159034031,경기도 화성시 송산면 고포리,폐지,4159132031,경기도 화성시 만세구 송산면 고포리,4159132031|경기도 화성시 만세구 송산면 고포리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '고포리'), 시군구 41590→41591, 코드 4159034031→4159132031",True,True,송산면,3304,0,452,0,,
code_reissue,4159034032,경기도 화성시 송산면 지화리,폐지,4159132032,경기도 화성시 만세구 송산면 지화리,4159132032|경기도 화성시 만세구 송산면 지화리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '지화리'), 시군구 41590→41591, 코드 4159034032→4159132032",True,True,송산면,2387,0,872,0,,
code_reissue,4159034033,경기도 화성시 송산면 중송리,폐지,4159132033,경기도 화성시 만세구 송산면 중송리,4159132033|경기도 화성시 만세구 송산면 중송리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '중송리'), 시군구 41590→41591, 코드 4159034033→4159132033",True,True,송산면,2315,0,685,0,,
code_reissue,4159034034,경기도 화성시 송산면 육일리,폐지,4159132034,경기도 화성시 만세구 송산면 육일리,4159132034|경기도 화성시 만세구 송산면 육일리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '육일리'), 시군구 41590→41591, 코드 4159034034→4159132034",True,True,송산면,1243,0,360,0,,
code_reissue,4159034035,경기도 화성시 송산면 칠곡리,폐지,4159132035,경기도 화성시 만세구 송산면 칠곡리,4159132035|경기도 화성시 만세구 송산면 칠곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('송산면' '칠곡리'), 시군구 41590→41591, 코드 4159034035→4159132035",True,True,송산면,1352,0,421,0,,
code_reissue,4159035021,경기도 화성시 서신면 전곡리,폐지,4159133021,경기도 화성시 만세구 서신면 전곡리,4159133021|경기도 화성시 만세구 서신면 전곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '전곡리'), 시군구 41590→41591, 코드 4159035021→4159133021",True,True,서신면,1612,0,863,0,,
code_reissue,4159035022,경기도 화성시 서신면 상안리,폐지,4159133022,경기도 화성시 만세구 서신면 상안리,4159133022|경기도 화성시 만세구 서신면 상안리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '상안리'), 시군구 41590→41591, 코드 4159035022→4159133022",True,True,서신면,1169,0,682,0,,
code_reissue,4159035023,경기도 화성시 서신면 광평리,폐지,4159133023,경기도 화성시 만세구 서신면 광평리,4159133023|경기도 화성시 만세구 서신면 광평리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '광평리'), 시군구 41590→41591, 코드 4159035023→4159133023",True,True,서신면,806,0,400,0,,
code_reissue,4159035024,경기도 화성시 서신면 장외리,폐지,4159133024,경기도 화성시 만세구 서신면 장외리,4159133024|경기도 화성시 만세구 서신면 장외리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '장외리'), 시군구 41590→41591, 코드 4159035024→4159133024",True,True,서신면,1584,0,700,0,,
code_reissue,4159035025,경기도 화성시 서신면 송교리,폐지,4159133025,경기도 화성시 만세구 서신면 송교리,4159133025|경기도 화성시 만세구 서신면 송교리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '송교리'), 시군구 41590→41591, 코드 4159035025→4159133025",True,True,서신면,2154,0,626,0,,
code_reissue,4159035026,경기도 화성시 서신면 제부리,폐지,4159133026,경기도 화성시 만세구 서신면 제부리,4159133026|경기도 화성시 만세구 서신면 제부리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '제부리'), 시군구 41590→41591, 코드 4159035026→4159133026",True,True,서신면,606,0,132,0,,
code_reissue,4159035027,경기도 화성시 서신면 홍법리,폐지,4159133027,경기도 화성시 만세구 서신면 홍법리,4159133027|경기도 화성시 만세구 서신면 홍법리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '홍법리'), 시군구 41590→41591, 코드 4159035027→4159133027",True,True,서신면,1265,0,685,0,,
code_reissue,4159035029,경기도 화성시 서신면 매화리,폐지,4159133028,경기도 화성시 만세구 서신면 매화리,4159133028|경기도 화성시 만세구 서신면 매화리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '매화리'), 시군구 41590→41591, 코드 4159035029→4159133028",True,True,서신면,1884,0,1111,0,,
code_reissue,4159035030,경기도 화성시 서신면 용두리,폐지,4159133029,경기도 화성시 만세구 서신면 용두리,4159133029|경기도 화성시 만세구 서신면 용두리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '용두리'), 시군구 41590→41591, 코드 4159035030→4159133029",True,True,서신면,1114,0,579,0,,
code_reissue,4159035031,경기도 화성시 서신면 궁평리,폐지,4159133030,경기도 화성시 만세구 서신면 궁평리,4159133030|경기도 화성시 만세구 서신면 궁평리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '궁평리'), 시군구 41590→41591, 코드 4159035031→4159133030",True,True,서신면,1844,0,441,0,,
code_reissue,4159035032,경기도 화성시 서신면 백미리,폐지,4159133031,경기도 화성시 만세구 서신면 백미리,4159133031|경기도 화성시 만세구 서신면 백미리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '백미리'), 시군구 41590→41591, 코드 4159035032→4159133031",True,True,서신면,1191,0,371,0,,
code_reissue,4159035033,경기도 화성시 서신면 사곶리,폐지,4159133032,경기도 화성시 만세구 서신면 사곶리,4159133032|경기도 화성시 만세구 서신면 사곶리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('서신면' '사곶리'), 시군구 41590→41591, 코드 4159035033→4159133032",True,True,서신면,762,0,431,0,,
code_reissue,4159036021,경기도 화성시 팔탄면 하저리,폐지,4159134021,경기도 화성시 만세구 팔탄면 하저리,4159134021|경기도 화성시 만세구 팔탄면 하저리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '하저리'), 시군구 41590→41591, 코드 4159036021→4159134021",True,True,팔탄면,1121,0,405,0,,
code_reissue,4159036022,경기도 화성시 팔탄면 창곡리,폐지,4159134022,경기도 화성시 만세구 팔탄면 창곡리,4159134022|경기도 화성시 만세구 팔탄면 창곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '창곡리'), 시군구 41590→41591, 코드 4159036022→4159134022",True,True,팔탄면,1157,0,363,0,,
code_reissue,4159036023,경기도 화성시 팔탄면 기천리,폐지,4159134023,경기도 화성시 만세구 팔탄면 기천리,4159134023|경기도 화성시 만세구 팔탄면 기천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '기천리'), 시군구 41590→41591, 코드 4159036023→4159134023",True,True,팔탄면,1741,0,446,0,,
code_reissue,4159036024,경기도 화성시 팔탄면 가재리,폐지,4159134024,경기도 화성시 만세구 팔탄면 가재리,4159134024|경기도 화성시 만세구 팔탄면 가재리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '가재리'), 시군구 41590→41591, 코드 4159036024→4159134024",True,True,팔탄면,1385,0,387,0,,
code_reissue,4159036025,경기도 화성시 팔탄면 구장리,폐지,4159134025,경기도 화성시 만세구 팔탄면 구장리,4159134025|경기도 화성시 만세구 팔탄면 구장리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '구장리'), 시군구 41590→41591, 코드 4159036025→4159134025",True,True,팔탄면,2040,0,1058,0,,
code_reissue,4159036026,경기도 화성시 팔탄면 율암리,폐지,4159134026,경기도 화성시 만세구 팔탄면 율암리,4159134026|경기도 화성시 만세구 팔탄면 율암리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '율암리'), 시군구 41590→41591, 코드 4159036026→4159134026",True,True,팔탄면,2957,0,510,0,,
code_reissue,4159036027,경기도 화성시 팔탄면 노하리,폐지,4159134027,경기도 화성시 만세구 팔탄면 노하리,4159134027|경기도 화성시 만세구 팔탄면 노하리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '노하리'), 시군구 41590→41591, 코드 4159036027→4159134027",True,True,팔탄면,1564,0,384,0,,
code_reissue,4159036028,경기도 화성시 팔탄면 덕천리,폐지,4159134028,경기도 화성시 만세구 팔탄면 덕천리,4159134028|경기도 화성시 만세구 팔탄면 덕천리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '덕천리'), 시군구 41590→41591, 코드 4159036028→4159134028",True,True,팔탄면,898,0,389,0,,
code_reissue,4159036029,경기도 화성시 팔탄면 지월리,폐지,4159134029,경기도 화성시 만세구 팔탄면 지월리,4159134029|경기도 화성시 만세구 팔탄면 지월리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '지월리'), 시군구 41590→41591, 코드 4159036029→4159134029",True,True,팔탄면,518,0,427,0,,
code_reissue,4159036030,경기도 화성시 팔탄면 덕우리,폐지,4159134030,경기도 화성시 만세구 팔탄면 덕우리,4159134030|경기도 화성시 만세구 팔탄면 덕우리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '덕우리'), 시군구 41590→41591, 코드 4159036030→4159134030",True,True,팔탄면,1788,0,696,0,,
code_reissue,4159036031,경기도 화성시 팔탄면 서근리,폐지,4159134031,경기도 화성시 만세구 팔탄면 서근리,4159134031|경기도 화성시 만세구 팔탄면 서근리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '서근리'), 시군구 41590→41591, 코드 4159036031→4159134031",True,True,팔탄면,2224,0,225,0,,
code_reissue,4159036032,경기도 화성시 팔탄면 월문리,폐지,4159134032,경기도 화성시 만세구 팔탄면 월문리,4159134032|경기도 화성시 만세구 팔탄면 월문리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '월문리'), 시군구 41590→41591, 코드 4159036032→4159134032",True,True,팔탄면,1038,0,194,0,,
code_reissue,4159036033,경기도 화성시 팔탄면 화당리,폐지,4159134033,경기도 화성시 만세구 팔탄면 화당리,4159134033|경기도 화성시 만세구 팔탄면 화당리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '화당리'), 시군구 41590→41591, 코드 4159036033→4159134033",True,True,팔탄면,1081,0,197,0,,
code_reissue,4159036034,경기도 화성시 팔탄면 고주리,폐지,4159134034,경기도 화성시 만세구 팔탄면 고주리,4159134034|경기도 화성시 만세구 팔탄면 고주리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '고주리'), 시군구 41590→41591, 코드 4159036034→4159134034",True,True,팔탄면,913,0,475,0,,
code_reissue,4159036035,경기도 화성시 팔탄면 매곡리,폐지,4159134035,경기도 화성시 만세구 팔탄면 매곡리,4159134035|경기도 화성시 만세구 팔탄면 매곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '매곡리'), 시군구 41590→41591, 코드 4159036035→4159134035",True,True,팔탄면,182,0,305,0,,
code_reissue,4159036036,경기도 화성시 팔탄면 해창리,폐지,4159134036,경기도 화성시 만세구 팔탄면 해창리,4159134036|경기도 화성시 만세구 팔탄면 해창리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('팔탄면' '해창리'), 시군구 41590→41591, 코드 4159036036→4159134036",True,True,팔탄면,908,0,365,0,,
code_reissue,4159037021,경기도 화성시 장안면 어은리,폐지,4159135021,경기도 화성시 만세구 장안면 어은리,4159135021|경기도 화성시 만세구 장안면 어은리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '어은리'), 시군구 41590→41591, 코드 4159037021→4159135021",True,True,장안면,1826,0,622,0,,
code_reissue,4159037022,경기도 화성시 장안면 석포리,폐지,4159135022,경기도 화성시 만세구 장안면 석포리,4159135022|경기도 화성시 만세구 장안면 석포리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '석포리'), 시군구 41590→41591, 코드 4159037022→4159135022",True,True,장안면,6285,0,729,0,,
code_reissue,4159037023,경기도 화성시 장안면 수촌리,폐지,4159135023,경기도 화성시 만세구 장안면 수촌리,4159135023|경기도 화성시 만세구 장안면 수촌리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '수촌리'), 시군구 41590→41591, 코드 4159037023→4159135023",True,True,장안면,5702,0,849,0,,
code_reissue,4159037024,경기도 화성시 장안면 독정리,폐지,4159135024,경기도 화성시 만세구 장안면 독정리,4159135024|경기도 화성시 만세구 장안면 독정리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '독정리'), 시군구 41590→41591, 코드 4159037024→4159135024",True,True,장안면,3824,0,772,0,,
code_reissue,4159037025,경기도 화성시 장안면 장안리,폐지,4159135025,경기도 화성시 만세구 장안면 장안리,4159135025|경기도 화성시 만세구 장안면 장안리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '장안리'), 시군구 41590→41591, 코드 4159037025→4159135025",True,True,장안면,2583,0,507,0,,
code_reissue,4159037026,경기도 화성시 장안면 덕다리,폐지,4159135026,경기도 화성시 만세구 장안면 덕다리,4159135026|경기도 화성시 만세구 장안면 덕다리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '덕다리'), 시군구 41590→41591, 코드 4159037026→4159135026",True,True,장안면,849,0,530,0,,
code_reissue,4159037027,경기도 화성시 장안면 사랑리,폐지,4159135027,경기도 화성시 만세구 장안면 사랑리,4159135027|경기도 화성시 만세구 장안면 사랑리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '사랑리'), 시군구 41590→41591, 코드 4159037027→4159135027",True,True,장안면,1491,0,650,0,,
